"SSP_Time","GCM","Year","Pheno"
"SSP5 2050","EC-Earth3-CC",2038,110.166666666667
"SSP5 2050","EC-Earth3-CC",2039,126.041666666667
"SSP5 2050","EC-Earth3-CC",2040,104.916666666667
"SSP5 2050","EC-Earth3-CC",2041,95.25
"SSP5 2050","EC-Earth3-CC",2042,108.416666666667
"SSP5 2050","EC-Earth3-CC",2043,106.958333333333
"SSP5 2050","EC-Earth3-CC",2044,98.25
"SSP5 2050","EC-Earth3-CC",2045,110.5
"SSP5 2050","EC-Earth3-CC",2046,117.375
"SSP5 2050","EC-Earth3-CC",2047,101.125
"SSP5 2050","EC-Earth3-CC",2048,107.375
"SSP5 2050","EC-Earth3-CC",2049,109.291666666667
"SSP5 2050","EC-Earth3-CC",2050,104.041666666667
"SSP5 2050","EC-Earth3-CC",2051,119.291666666667
"SSP5 2050","EC-Earth3-CC",2052,118.125
"SSP5 2050","EC-Earth3-CC",2053,103.125
"SSP5 2050","EC-Earth3-CC",2054,105.458333333333
"SSP5 2050","EC-Earth3-CC",2055,94.125
"SSP5 2050","EC-Earth3-CC",2056,99.5
"SSP5 2050","EC-Earth3-CC",2057,108.291666666667
"SSP5 2050","EC-Earth3-CC",2058,101.291666666667
"SSP5 2050","EC-Earth3-CC",2059,104.541666666667
"SSP5 2050","EC-Earth3-CC",2060,104.375
"SSP5 2050","EC-Earth3-CC",2061,110.5
"SSP5 2050","EC-Earth3-CC",2062,111.166666666667
"SSP5 2050","EC-Earth3-CC",2063,103.333333333333
"SSP5 2050","EC-Earth3-CC",2064,116.041666666667
"SSP5 2050","EC-Earth3-CC",2065,95.375
"SSP5 2050","EC-Earth3-CC",2066,100.166666666667
"SSP5 2050","EC-Earth3-CC",2067,97.5
"SSP5 2050","EC-Earth3-CC",2068,103.791666666667
"SSP5 2050","EC-Earth3-CC",2069,102.083333333333
"SSP5 2050","EC-Earth3-CC",2070,108.166666666667
"SSP5 2050","EC-Earth3-CC",2071,104.041666666667
"SSP5 2050","EC-Earth3-CC",2072,107.875
"SSP5 2050","EC-Earth3-CC",2073,95.3333333333333
"SSP5 2050","EC-Earth3-CC",2074,101.083333333333
"SSP5 2050","EC-Earth3-CC",2075,102.916666666667
"SSP5 2050","EC-Earth3-CC",2076,110.083333333333
"SSP5 2050","EC-Earth3-CC",2077,99.625
"SSP5 2050","EC-Earth3-CC",2078,113.333333333333
"SSP5 2050","EC-Earth3-CC",2079,95.1666666666667
"SSP5 2050","EC-Earth3-CC",2080,98.3333333333333
"SSP5 2050","EC-Earth3-CC",2081,83.1666666666667
"SSP5 2050","EC-Earth3-CC",2082,109.208333333333
"SSP5 2050","EC-Earth3-CC",2083,122
"SSP5 2050","EC-Earth3-CC",2084,96.375
"SSP5 2050","EC-Earth3-CC",2085,106.333333333333
"SSP5 2050","EC-Earth3-CC",2086,113.041666666667
"SSP5 2050","EC-Earth3-CC",2087,109.125
"SSP5 2050","EC-Earth3-CC",2088,95
"SSP5 2050","EC-Earth3-CC",2089,105.541666666667
"SSP5 2050","EC-Earth3-CC",2090,110.916666666667
"SSP5 2050","EC-Earth3-CC",2091,115.416666666667
"SSP5 2050","EC-Earth3-CC",2092,109.041666666667
"SSP5 2050","EC-Earth3-CC",2093,112.041666666667
"SSP5 2050","EC-Earth3-CC",2094,106.416666666667
"SSP5 2050","EC-Earth3-CC",2095,125.125
"SSP5 2050","EC-Earth3-CC",2096,91
"SSP5 2050","EC-Earth3-CC",2097,122.75
"SSP5 2050","EC-Earth3-CC",2098,113.583333333333
"SSP5 2050","EC-Earth3-CC",2099,107.083333333333
"SSP5 2050","EC-Earth3-CC",2100,100.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2001,NA
"SSP5 2050","EC-Earth3-Veg-LR",2002,111.375
"SSP5 2050","EC-Earth3-Veg-LR",2003,104
"SSP5 2050","EC-Earth3-Veg-LR",2004,98.25
"SSP5 2050","EC-Earth3-Veg-LR",2005,95.125
"SSP5 2050","EC-Earth3-Veg-LR",2006,96.8333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2007,99.25
"SSP5 2050","EC-Earth3-Veg-LR",2008,102.75
"SSP5 2050","EC-Earth3-Veg-LR",2009,99.125
"SSP5 2050","EC-Earth3-Veg-LR",2010,98.5
"SSP5 2050","EC-Earth3-Veg-LR",2011,97.25
"SSP5 2050","EC-Earth3-Veg-LR",2012,107.25
"SSP5 2050","EC-Earth3-Veg-LR",2013,97.9583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2014,105.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2015,116.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2016,106.375
"SSP5 2050","EC-Earth3-Veg-LR",2017,102.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2018,103.916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2019,116.916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2020,100.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2021,99.3333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2022,96.0833333333333
"SSP5 2050","EC-Earth3-Veg-LR",2023,103.25
"SSP5 2050","EC-Earth3-Veg-LR",2024,102.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2025,102.125
"SSP5 2050","EC-Earth3-Veg-LR",2026,88.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2027,89.25
"SSP5 2050","EC-Earth3-Veg-LR",2028,90
"SSP5 2050","EC-Earth3-Veg-LR",2029,95
"SSP5 2050","EC-Earth3-Veg-LR",2030,105.958333333333
"SSP5 2050","EC-Earth3-Veg-LR",2031,97.4583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2032,92.9166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2033,102.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2034,103.416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2035,110.208333333333
"SSP5 2050","EC-Earth3-Veg-LR",2036,101.25
"SSP5 2050","EC-Earth3-Veg-LR",2037,112.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2038,107.25
"SSP5 2050","EC-Earth3-Veg-LR",2039,123.083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2040,96.3333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2041,90.5833333333333
"SSP5 2050","EC-Earth3-Veg-LR",2042,105.375
"SSP5 2050","EC-Earth3-Veg-LR",2043,105.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2044,94.3333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2045,109.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2046,115.958333333333
"SSP5 2050","EC-Earth3-Veg-LR",2047,99.8333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2048,104.25
"SSP5 2050","EC-Earth3-Veg-LR",2049,107.833333333333
"SSP5 2050","EC-Earth3-Veg-LR",2050,101.125
"SSP5 2050","EC-Earth3-Veg-LR",2051,116.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2052,115.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2053,99.5
"SSP5 2050","EC-Earth3-Veg-LR",2054,101.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2055,91.9583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2056,96.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2057,104.25
"SSP5 2050","EC-Earth3-Veg-LR",2058,100.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2059,102.25
"SSP5 2050","EC-Earth3-Veg-LR",2060,103
"SSP5 2050","EC-Earth3-Veg-LR",2061,106.583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2062,109.791666666667
"SSP5 2050","EC-Earth3-Veg-LR",2063,101.541666666667
"SSP5 2050","EC-Earth3-Veg-LR",2064,111.083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2065,91.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2066,96.5
"SSP5 2050","EC-Earth3-Veg-LR",2067,91.75
"SSP5 2050","EC-Earth3-Veg-LR",2068,98.3333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2069,99.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2070,98.2916666666667
"SSP5 2050","EC-Earth3-Veg-LR",2071,99.9583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2072,104.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2073,92.4583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2074,99.5416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2075,101.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2076,105.25
"SSP5 2050","EC-Earth3-Veg-LR",2077,97.1666666666667
"SSP5 2050","EC-Earth3-Veg-LR",2078,111.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2079,91.4166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2080,95
"SSP5 2050","EC-Earth3-Veg-LR",2081,77.375
"SSP5 2050","EC-Earth3-Veg-LR",2082,108
"SSP5 2050","EC-Earth3-Veg-LR",2083,119.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2084,93.5833333333333
"SSP5 2050","EC-Earth3-Veg-LR",2085,103.416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2086,110
"SSP5 2050","EC-Earth3-Veg-LR",2087,108.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2088,93.0416666666667
"SSP5 2050","EC-Earth3-Veg-LR",2089,103.041666666667
"SSP5 2050","EC-Earth3-Veg-LR",2090,107.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2091,114.125
"SSP5 2050","EC-Earth3-Veg-LR",2092,107.583333333333
"SSP5 2050","EC-Earth3-Veg-LR",2093,109.75
"SSP5 2050","EC-Earth3-Veg-LR",2094,104.458333333333
"SSP5 2050","EC-Earth3-Veg-LR",2095,122.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2096,88.2083333333333
"SSP5 2050","EC-Earth3-Veg-LR",2097,121.333333333333
"SSP5 2050","EC-Earth3-Veg-LR",2098,107.166666666667
"SSP5 2050","EC-Earth3-Veg-LR",2099,103.125
"SSP5 2050","EC-Earth3-Veg-LR",2100,97.2083333333333
"SSP5 2050","FGOALS-g3",2001,NA
"SSP5 2050","FGOALS-g3",2002,106.25
"SSP5 2050","FGOALS-g3",2003,95.25
"SSP5 2050","FGOALS-g3",2004,92.125
"SSP5 2050","FGOALS-g3",2005,85.2083333333333
"SSP5 2050","FGOALS-g3",2006,96.375
"SSP5 2050","FGOALS-g3",2007,92.7083333333333
"SSP5 2050","FGOALS-g3",2008,96
"SSP5 2050","FGOALS-g3",2009,94.0416666666667
"SSP5 2050","FGOALS-g3",2010,94.125
"SSP5 2050","FGOALS-g3",2011,88.3333333333333
"SSP5 2050","FGOALS-g3",2012,103.291666666667
"SSP5 2050","FGOALS-g3",2013,90
"SSP5 2050","FGOALS-g3",2014,98.2916666666667
"SSP5 2050","FGOALS-g3",2015,98
"SSP5 2050","FGOALS-g3",2016,96.25
"SSP5 2050","FGOALS-g3",2017,98.9166666666667
"SSP5 2050","FGOALS-g3",2018,97.1666666666667
"SSP5 2050","FGOALS-g3",2019,107.208333333333
"SSP5 2050","FGOALS-g3",2020,97
"SSP5 2050","FGOALS-g3",2021,95.3333333333333
"SSP5 2050","FGOALS-g3",2022,93.2916666666667
"SSP5 2050","FGOALS-g3",2023,97.875
"SSP5 2050","FGOALS-g3",2024,97.2916666666667
"SSP5 2050","FGOALS-g3",2025,90.0833333333333
"SSP5 2050","FGOALS-g3",2026,81.125
"SSP5 2050","FGOALS-g3",2027,85.2916666666667
"SSP5 2050","FGOALS-g3",2028,86.2083333333333
"SSP5 2050","FGOALS-g3",2029,91
"SSP5 2050","FGOALS-g3",2030,96.125
"SSP5 2050","FGOALS-g3",2031,89.2083333333333
"SSP5 2050","FGOALS-g3",2032,86.375
"SSP5 2050","FGOALS-g3",2033,98.0833333333333
"SSP5 2050","FGOALS-g3",2034,97.375
"SSP5 2050","FGOALS-g3",2035,92.1666666666667
"SSP5 2050","FGOALS-g3",2036,97.125
"SSP5 2050","FGOALS-g3",2037,105.916666666667
"SSP5 2050","FGOALS-g3",2038,100.291666666667
"SSP5 2050","FGOALS-g3",2039,118.083333333333
"SSP5 2050","FGOALS-g3",2040,88.25
"SSP5 2050","FGOALS-g3",2041,81.5
"SSP5 2050","FGOALS-g3",2042,100.041666666667
"SSP5 2050","FGOALS-g3",2043,99.25
"SSP5 2050","FGOALS-g3",2044,88.2916666666667
"SSP5 2050","FGOALS-g3",2045,102.958333333333
"SSP5 2050","FGOALS-g3",2046,112
"SSP5 2050","FGOALS-g3",2047,95.25
"SSP5 2050","FGOALS-g3",2048,97
"SSP5 2050","FGOALS-g3",2049,103.25
"SSP5 2050","FGOALS-g3",2050,94.9583333333333
"SSP5 2050","FGOALS-g3",2051,106.25
"SSP5 2050","FGOALS-g3",2052,101.166666666667
"SSP5 2050","FGOALS-g3",2053,86.25
"SSP5 2050","FGOALS-g3",2054,95.2916666666667
"SSP5 2050","FGOALS-g3",2055,87.5416666666667
"SSP5 2050","FGOALS-g3",2056,90.25
"SSP5 2050","FGOALS-g3",2057,100.541666666667
"SSP5 2050","FGOALS-g3",2058,94.9166666666667
"SSP5 2050","FGOALS-g3",2059,95.375
"SSP5 2050","FGOALS-g3",2060,98.7083333333333
"SSP5 2050","FGOALS-g3",2061,102.25
"SSP5 2050","FGOALS-g3",2062,104.083333333333
"SSP5 2050","FGOALS-g3",2063,96.9583333333333
"SSP5 2050","FGOALS-g3",2064,96.0416666666667
"SSP5 2050","FGOALS-g3",2065,87
"SSP5 2050","FGOALS-g3",2066,94.375
"SSP5 2050","FGOALS-g3",2067,84.6666666666667
"SSP5 2050","FGOALS-g3",2068,91.4166666666667
"SSP5 2050","FGOALS-g3",2069,95.0833333333333
"SSP5 2050","FGOALS-g3",2070,85.7083333333333
"SSP5 2050","FGOALS-g3",2071,93.4166666666667
"SSP5 2050","FGOALS-g3",2072,87.125
"SSP5 2050","FGOALS-g3",2073,88.9583333333333
"SSP5 2050","FGOALS-g3",2074,97.4583333333333
"SSP5 2050","FGOALS-g3",2075,97.25
"SSP5 2050","FGOALS-g3",2076,100.166666666667
"SSP5 2050","FGOALS-g3",2077,88.2916666666667
"SSP5 2050","FGOALS-g3",2078,107.208333333333
"SSP5 2050","FGOALS-g3",2079,86.9583333333333
"SSP5 2050","FGOALS-g3",2080,90.0833333333333
"SSP5 2050","FGOALS-g3",2081,75.2916666666667
"SSP5 2050","FGOALS-g3",2082,105.208333333333
"SSP5 2050","FGOALS-g3",2083,111.125
"SSP5 2050","FGOALS-g3",2084,88.9166666666667
"SSP5 2050","FGOALS-g3",2085,97.3333333333333
"SSP5 2050","FGOALS-g3",2086,106.083333333333
"SSP5 2050","FGOALS-g3",2087,106.416666666667
"SSP5 2050","FGOALS-g3",2088,90.4166666666667
"SSP5 2050","FGOALS-g3",2089,97.9583333333333
"SSP5 2050","FGOALS-g3",2090,99.1666666666667
"SSP5 2050","FGOALS-g3",2091,110.166666666667
"SSP5 2050","FGOALS-g3",2092,104.375
"SSP5 2050","FGOALS-g3",2093,103.375
"SSP5 2050","FGOALS-g3",2094,98.125
"SSP5 2050","FGOALS-g3",2095,116.291666666667
"SSP5 2050","FGOALS-g3",2096,86.4166666666667
"SSP5 2050","FGOALS-g3",2097,118.291666666667
"SSP5 2050","FGOALS-g3",2098,101.958333333333
"SSP5 2050","FGOALS-g3",2099,94.0833333333333
"SSP5 2050","FGOALS-g3",2100,90.9166666666667
"SSP5 2050","FIO-ESM-2-0",2001,NA
"SSP5 2050","FIO-ESM-2-0",2002,105.166666666667
"SSP5 2050","FIO-ESM-2-0",2003,95.125
"SSP5 2050","FIO-ESM-2-0",2004,92.1666666666667
"SSP5 2050","FIO-ESM-2-0",2005,87.2916666666667
"SSP5 2050","FIO-ESM-2-0",2006,95.3333333333333
"SSP5 2050","FIO-ESM-2-0",2007,92.375
"SSP5 2050","FIO-ESM-2-0",2008,96.0416666666667
"SSP5 2050","FIO-ESM-2-0",2009,94.125
"SSP5 2050","FIO-ESM-2-0",2010,93.1666666666667
"SSP5 2050","FIO-ESM-2-0",2011,88.2083333333333
"SSP5 2050","FIO-ESM-2-0",2012,103.083333333333
"SSP5 2050","FIO-ESM-2-0",2013,89.9166666666667
"SSP5 2050","FIO-ESM-2-0",2014,99.0833333333333
"SSP5 2050","FIO-ESM-2-0",2015,98.2916666666667
"SSP5 2050","FIO-ESM-2-0",2016,96.2083333333333
"SSP5 2050","FIO-ESM-2-0",2017,96.0833333333333
"SSP5 2050","FIO-ESM-2-0",2018,96.375
"SSP5 2050","FIO-ESM-2-0",2019,106.083333333333
"SSP5 2050","FIO-ESM-2-0",2020,96.3333333333333
"SSP5 2050","FIO-ESM-2-0",2021,94.6666666666667
"SSP5 2050","FIO-ESM-2-0",2022,93.6666666666667
"SSP5 2050","FIO-ESM-2-0",2023,98.1666666666667
"SSP5 2050","FIO-ESM-2-0",2024,96.25
"SSP5 2050","FIO-ESM-2-0",2025,90.0416666666667
"SSP5 2050","FIO-ESM-2-0",2026,82.1666666666667
"SSP5 2050","FIO-ESM-2-0",2027,86.125
"SSP5 2050","FIO-ESM-2-0",2028,86.25
"SSP5 2050","FIO-ESM-2-0",2029,91.0833333333333
"SSP5 2050","FIO-ESM-2-0",2030,97
"SSP5 2050","FIO-ESM-2-0",2031,90.5833333333333
"SSP5 2050","FIO-ESM-2-0",2032,86.375
"SSP5 2050","FIO-ESM-2-0",2033,98.0416666666667
"SSP5 2050","FIO-ESM-2-0",2034,97.125
"SSP5 2050","FIO-ESM-2-0",2035,93.25
"SSP5 2050","FIO-ESM-2-0",2036,97.0833333333333
"SSP5 2050","FIO-ESM-2-0",2037,104.916666666667
"SSP5 2050","FIO-ESM-2-0",2038,100.416666666667
"SSP5 2050","FIO-ESM-2-0",2039,114.083333333333
"SSP5 2050","FIO-ESM-2-0",2040,88.3333333333333
"SSP5 2050","FIO-ESM-2-0",2041,82.125
"SSP5 2050","FIO-ESM-2-0",2042,100.041666666667
"SSP5 2050","FIO-ESM-2-0",2043,99.2916666666667
"SSP5 2050","FIO-ESM-2-0",2044,89.2083333333333
"SSP5 2050","FIO-ESM-2-0",2045,101.958333333333
"SSP5 2050","FIO-ESM-2-0",2046,108.083333333333
"SSP5 2050","FIO-ESM-2-0",2047,95.2083333333333
"SSP5 2050","FIO-ESM-2-0",2048,97.25
"SSP5 2050","FIO-ESM-2-0",2049,103
"SSP5 2050","FIO-ESM-2-0",2050,96.0416666666667
"SSP5 2050","FIO-ESM-2-0",2051,106.083333333333
"SSP5 2050","FIO-ESM-2-0",2052,100.208333333333
"SSP5 2050","FIO-ESM-2-0",2053,88.2083333333333
"SSP5 2050","FIO-ESM-2-0",2054,94.125
"SSP5 2050","FIO-ESM-2-0",2055,88.2083333333333
"SSP5 2050","FIO-ESM-2-0",2056,90.4583333333333
"SSP5 2050","FIO-ESM-2-0",2057,100.083333333333
"SSP5 2050","FIO-ESM-2-0",2058,96.0833333333333
"SSP5 2050","FIO-ESM-2-0",2059,95.25
"SSP5 2050","FIO-ESM-2-0",2060,98.25
"SSP5 2050","FIO-ESM-2-0",2061,101.916666666667
"SSP5 2050","FIO-ESM-2-0",2062,102.208333333333
"SSP5 2050","FIO-ESM-2-0",2063,97.5416666666667
"SSP5 2050","FIO-ESM-2-0",2064,96.2083333333333
"SSP5 2050","FIO-ESM-2-0",2065,88.125
"SSP5 2050","FIO-ESM-2-0",2066,93.2916666666667
"SSP5 2050","FIO-ESM-2-0",2067,85.1666666666667
"SSP5 2050","FIO-ESM-2-0",2068,92.3333333333333
"SSP5 2050","FIO-ESM-2-0",2069,97.0416666666667
"SSP5 2050","FIO-ESM-2-0",2070,88.0833333333333
"SSP5 2050","FIO-ESM-2-0",2071,94.0416666666667
"SSP5 2050","FIO-ESM-2-0",2072,87.0416666666667
"SSP5 2050","FIO-ESM-2-0",2073,89.1666666666667
"SSP5 2050","FIO-ESM-2-0",2074,98.0416666666667
"SSP5 2050","FIO-ESM-2-0",2075,97.25
"SSP5 2050","FIO-ESM-2-0",2076,99.25
"SSP5 2050","FIO-ESM-2-0",2077,89.2916666666667
"SSP5 2050","FIO-ESM-2-0",2078,105.541666666667
"SSP5 2050","FIO-ESM-2-0",2079,88.0833333333333
"SSP5 2050","FIO-ESM-2-0",2080,90.9166666666667
"SSP5 2050","FIO-ESM-2-0",2081,74.2083333333333
"SSP5 2050","FIO-ESM-2-0",2082,103.916666666667
"SSP5 2050","FIO-ESM-2-0",2083,109.041666666667
"SSP5 2050","FIO-ESM-2-0",2084,90.0416666666667
"SSP5 2050","FIO-ESM-2-0",2085,97.2916666666667
"SSP5 2050","FIO-ESM-2-0",2086,104.875
"SSP5 2050","FIO-ESM-2-0",2087,105.708333333333
"SSP5 2050","FIO-ESM-2-0",2088,90.8333333333333
"SSP5 2050","FIO-ESM-2-0",2089,97.3333333333333
"SSP5 2050","FIO-ESM-2-0",2090,98.5416666666667
"SSP5 2050","FIO-ESM-2-0",2091,108.291666666667
"SSP5 2050","FIO-ESM-2-0",2092,104
"SSP5 2050","FIO-ESM-2-0",2093,104.041666666667
"SSP5 2050","FIO-ESM-2-0",2094,99.125
"SSP5 2050","FIO-ESM-2-0",2095,111.333333333333
"SSP5 2050","FIO-ESM-2-0",2096,87.0833333333333
"SSP5 2050","FIO-ESM-2-0",2097,114.125
"SSP5 2050","FIO-ESM-2-0",2098,101.291666666667
"SSP5 2050","FIO-ESM-2-0",2099,95.125
"SSP5 2050","FIO-ESM-2-0",2100,91.5416666666667
"SSP5 2050","GFDL-ESM4",2001,NA
"SSP5 2050","GFDL-ESM4",2002,101.083333333333
"SSP5 2050","GFDL-ESM4",2003,94
"SSP5 2050","GFDL-ESM4",2004,90.8333333333333
"SSP5 2050","GFDL-ESM4",2005,84.125
"SSP5 2050","GFDL-ESM4",2006,93.0416666666667
"SSP5 2050","GFDL-ESM4",2007,90.375
"SSP5 2050","GFDL-ESM4",2008,94.125
"SSP5 2050","GFDL-ESM4",2009,88.1666666666667
"SSP5 2050","GFDL-ESM4",2010,89.375
"SSP5 2050","GFDL-ESM4",2011,86.125
"SSP5 2050","GFDL-ESM4",2012,102.375
"SSP5 2050","GFDL-ESM4",2013,87.9583333333333
"SSP5 2050","GFDL-ESM4",2014,98.0416666666667
"SSP5 2050","GFDL-ESM4",2015,96.2083333333333
"SSP5 2050","GFDL-ESM4",2016,94.25
"SSP5 2050","GFDL-ESM4",2017,93.25
"SSP5 2050","GFDL-ESM4",2018,95.9583333333333
"SSP5 2050","GFDL-ESM4",2019,105.125
"SSP5 2050","GFDL-ESM4",2020,96.1666666666667
"SSP5 2050","GFDL-ESM4",2021,92.7916666666667
"SSP5 2050","GFDL-ESM4",2022,93.2916666666667
"SSP5 2050","GFDL-ESM4",2023,97.0833333333333
"SSP5 2050","GFDL-ESM4",2024,95.9166666666667
"SSP5 2050","GFDL-ESM4",2025,89.0833333333333
"SSP5 2050","GFDL-ESM4",2026,79.5
"SSP5 2050","GFDL-ESM4",2027,84.75
"SSP5 2050","GFDL-ESM4",2028,84.5
"SSP5 2050","GFDL-ESM4",2029,89.375
"SSP5 2050","GFDL-ESM4",2030,96.0833333333333
"SSP5 2050","GFDL-ESM4",2031,78.1666666666667
"SSP5 2050","GFDL-ESM4",2032,84.2083333333333
"SSP5 2050","GFDL-ESM4",2033,97.125
"SSP5 2050","GFDL-ESM4",2034,95.5
"SSP5 2050","GFDL-ESM4",2035,91.0833333333333
"SSP5 2050","GFDL-ESM4",2036,95.3333333333333
"SSP5 2050","GFDL-ESM4",2037,104.25
"SSP5 2050","GFDL-ESM4",2038,99.9583333333333
"SSP5 2050","GFDL-ESM4",2039,112.375
"SSP5 2050","GFDL-ESM4",2040,87.25
"SSP5 2050","GFDL-ESM4",2041,80.4583333333333
"SSP5 2050","GFDL-ESM4",2042,99.125
"SSP5 2050","GFDL-ESM4",2043,99.6666666666667
"SSP5 2050","GFDL-ESM4",2044,85.375
"SSP5 2050","GFDL-ESM4",2045,101.875
"SSP5 2050","GFDL-ESM4",2046,108.083333333333
"SSP5 2050","GFDL-ESM4",2047,94.2916666666667
"SSP5 2050","GFDL-ESM4",2048,94.25
"SSP5 2050","GFDL-ESM4",2049,102
"SSP5 2050","GFDL-ESM4",2050,94.2916666666667
"SSP5 2050","GFDL-ESM4",2051,103.166666666667
"SSP5 2050","GFDL-ESM4",2052,98.9166666666667
"SSP5 2050","GFDL-ESM4",2053,84.125
"SSP5 2050","GFDL-ESM4",2054,93.0416666666667
"SSP5 2050","GFDL-ESM4",2055,86.4166666666667
"SSP5 2050","GFDL-ESM4",2056,89.5416666666667
"SSP5 2050","GFDL-ESM4",2057,99.625
"SSP5 2050","GFDL-ESM4",2058,93.25
"SSP5 2050","GFDL-ESM4",2059,92.4583333333333
"SSP5 2050","GFDL-ESM4",2060,97.4166666666667
"SSP5 2050","GFDL-ESM4",2061,101.166666666667
"SSP5 2050","GFDL-ESM4",2062,101.291666666667
"SSP5 2050","GFDL-ESM4",2063,95.3333333333333
"SSP5 2050","GFDL-ESM4",2064,91.875
"SSP5 2050","GFDL-ESM4",2065,85.125
"SSP5 2050","GFDL-ESM4",2066,91.0833333333333
"SSP5 2050","GFDL-ESM4",2067,83.5416666666667
"SSP5 2050","GFDL-ESM4",2068,89.3333333333333
"SSP5 2050","GFDL-ESM4",2069,93.0416666666667
"SSP5 2050","GFDL-ESM4",2070,85.25
"SSP5 2050","GFDL-ESM4",2071,92.4166666666667
"SSP5 2050","GFDL-ESM4",2072,84.9166666666667
"SSP5 2050","GFDL-ESM4",2073,83.1666666666667
"SSP5 2050","GFDL-ESM4",2074,96.0833333333333
"SSP5 2050","GFDL-ESM4",2075,96.6666666666667
"SSP5 2050","GFDL-ESM4",2076,92.1666666666667
"SSP5 2050","GFDL-ESM4",2077,88
"SSP5 2050","GFDL-ESM4",2078,104.708333333333
"SSP5 2050","GFDL-ESM4",2079,86.4166666666667
"SSP5 2050","GFDL-ESM4",2080,89.375
"SSP5 2050","GFDL-ESM4",2081,72.125
"SSP5 2050","GFDL-ESM4",2082,103.166666666667
"SSP5 2050","GFDL-ESM4",2083,109.208333333333
"SSP5 2050","GFDL-ESM4",2084,87.9166666666667
"SSP5 2050","GFDL-ESM4",2085,96.125
"SSP5 2050","GFDL-ESM4",2086,104.458333333333
"SSP5 2050","GFDL-ESM4",2087,105.458333333333
"SSP5 2050","GFDL-ESM4",2088,89.5
"SSP5 2050","GFDL-ESM4",2089,96.25
"SSP5 2050","GFDL-ESM4",2090,98.0833333333333
"SSP5 2050","GFDL-ESM4",2091,108
"SSP5 2050","GFDL-ESM4",2092,103.541666666667
"SSP5 2050","GFDL-ESM4",2093,98.1666666666667
"SSP5 2050","GFDL-ESM4",2094,98.2083333333333
"SSP5 2050","GFDL-ESM4",2095,113.375
"SSP5 2050","GFDL-ESM4",2096,85.5416666666667
"SSP5 2050","GFDL-ESM4",2097,114.416666666667
"SSP5 2050","GFDL-ESM4",2098,100.291666666667
"SSP5 2050","GFDL-ESM4",2099,93.3333333333333
"SSP5 2050","GFDL-ESM4",2100,90.0416666666667
"SSP5 2050","INM-CM4-8",2001,NA
"SSP5 2050","INM-CM4-8",2002,110.25
"SSP5 2050","INM-CM4-8",2003,104
"SSP5 2050","INM-CM4-8",2004,99.125
"SSP5 2050","INM-CM4-8",2005,96
"SSP5 2050","INM-CM4-8",2006,96.625
"SSP5 2050","INM-CM4-8",2007,98.25
"SSP5 2050","INM-CM4-8",2008,102.375
"SSP5 2050","INM-CM4-8",2009,99.375
"SSP5 2050","INM-CM4-8",2010,98.7083333333333
