"SSP_Time","GCM","Year","Frost"
"SSP1 2085","IPSL-CM6A-LR",2026,0
"SSP1 2085","IPSL-CM6A-LR",2027,0
"SSP1 2085","IPSL-CM6A-LR",2028,0
"SSP1 2085","IPSL-CM6A-LR",2029,0
"SSP1 2085","IPSL-CM6A-LR",2030,5
"SSP1 2085","IPSL-CM6A-LR",2031,17
"SSP1 2085","IPSL-CM6A-LR",2032,0
"SSP1 2085","IPSL-CM6A-LR",2033,0
"SSP1 2085","IPSL-CM6A-LR",2034,2
"SSP1 2085","IPSL-CM6A-LR",2035,1
"SSP1 2085","IPSL-CM6A-LR",2036,0
"SSP1 2085","IPSL-CM6A-LR",2037,1
"SSP1 2085","IPSL-CM6A-LR",2038,0
"SSP1 2085","IPSL-CM6A-LR",2039,16
"SSP1 2085","IPSL-CM6A-LR",2040,11
"SSP1 2085","IPSL-CM6A-LR",2041,4
"SSP1 2085","IPSL-CM6A-LR",2042,2
"SSP1 2085","IPSL-CM6A-LR",2043,0
"SSP1 2085","IPSL-CM6A-LR",2044,0
"SSP1 2085","IPSL-CM6A-LR",2045,0
"SSP1 2085","IPSL-CM6A-LR",2046,0
"SSP1 2085","IPSL-CM6A-LR",2047,0
"SSP1 2085","IPSL-CM6A-LR",2048,4
"SSP1 2085","IPSL-CM6A-LR",2049,1
"SSP1 2085","IPSL-CM6A-LR",2050,2
"SSP1 2085","IPSL-CM6A-LR",2051,0
"SSP1 2085","IPSL-CM6A-LR",2052,8
"SSP1 2085","IPSL-CM6A-LR",2053,0
"SSP1 2085","IPSL-CM6A-LR",2054,8
"SSP1 2085","IPSL-CM6A-LR",2055,0
"SSP1 2085","IPSL-CM6A-LR",2056,0
"SSP1 2085","IPSL-CM6A-LR",2057,1
"SSP1 2085","IPSL-CM6A-LR",2058,7
"SSP1 2085","IPSL-CM6A-LR",2059,4
"SSP1 2085","IPSL-CM6A-LR",2060,0
"SSP1 2085","IPSL-CM6A-LR",2061,0
"SSP1 2085","IPSL-CM6A-LR",2062,2
"SSP1 2085","IPSL-CM6A-LR",2063,0
"SSP1 2085","IPSL-CM6A-LR",2064,7
"SSP1 2085","IPSL-CM6A-LR",2065,0
"SSP1 2085","IPSL-CM6A-LR",2066,0
"SSP1 2085","IPSL-CM6A-LR",2067,0
"SSP1 2085","IPSL-CM6A-LR",2068,12
"SSP1 2085","IPSL-CM6A-LR",2069,0
"SSP1 2085","IPSL-CM6A-LR",2070,0
"SSP1 2085","IPSL-CM6A-LR",2071,2
"SSP1 2085","IPSL-CM6A-LR",2072,6
"SSP1 2085","IPSL-CM6A-LR",2073,0
"SSP1 2085","IPSL-CM6A-LR",2074,0
"SSP1 2085","IPSL-CM6A-LR",2075,0
"SSP1 2085","IPSL-CM6A-LR",2076,18
"SSP1 2085","IPSL-CM6A-LR",2077,0
"SSP1 2085","IPSL-CM6A-LR",2078,0
"SSP1 2085","IPSL-CM6A-LR",2079,0
"SSP1 2085","IPSL-CM6A-LR",2080,3
"SSP1 2085","IPSL-CM6A-LR",2081,0
"SSP1 2085","IPSL-CM6A-LR",2082,0
"SSP1 2085","IPSL-CM6A-LR",2083,1
"SSP1 2085","IPSL-CM6A-LR",2084,0
"SSP1 2085","IPSL-CM6A-LR",2085,7
"SSP1 2085","IPSL-CM6A-LR",2086,0
"SSP1 2085","IPSL-CM6A-LR",2087,0
"SSP1 2085","IPSL-CM6A-LR",2088,0
"SSP1 2085","IPSL-CM6A-LR",2089,3
"SSP1 2085","IPSL-CM6A-LR",2090,0
"SSP1 2085","IPSL-CM6A-LR",2091,0
"SSP1 2085","IPSL-CM6A-LR",2092,0
"SSP1 2085","IPSL-CM6A-LR",2093,0
"SSP1 2085","IPSL-CM6A-LR",2094,1
"SSP1 2085","IPSL-CM6A-LR",2095,0
"SSP1 2085","IPSL-CM6A-LR",2096,0
"SSP1 2085","IPSL-CM6A-LR",2097,0
"SSP1 2085","IPSL-CM6A-LR",2098,0
"SSP1 2085","IPSL-CM6A-LR",2099,7
"SSP1 2085","IPSL-CM6A-LR",2100,3
"SSP1 2085","MIROC6",2002,19
"SSP1 2085","MIROC6",2003,10
"SSP1 2085","MIROC6",2004,1
"SSP1 2085","MIROC6",2005,13
"SSP1 2085","MIROC6",2006,0
"SSP1 2085","MIROC6",2007,1
"SSP1 2085","MIROC6",2008,1
"SSP1 2085","MIROC6",2009,26
"SSP1 2085","MIROC6",2010,0
"SSP1 2085","MIROC6",2011,5
"SSP1 2085","MIROC6",2012,0
"SSP1 2085","MIROC6",2013,0
"SSP1 2085","MIROC6",2014,4
"SSP1 2085","MIROC6",2015,47
"SSP1 2085","MIROC6",2016,3
"SSP1 2085","MIROC6",2017,9
"SSP1 2085","MIROC6",2018,0
"SSP1 2085","MIROC6",2019,0
"SSP1 2085","MIROC6",2020,0
"SSP1 2085","MIROC6",2021,0
"SSP1 2085","MIROC6",2022,0
"SSP1 2085","MIROC6",2023,0
"SSP1 2085","MIROC6",2024,10
"SSP1 2085","MIROC6",2025,2
"SSP1 2085","MIROC6",2026,2
"SSP1 2085","MIROC6",2027,0
"SSP1 2085","MIROC6",2028,0
"SSP1 2085","MIROC6",2029,0
"SSP1 2085","MIROC6",2030,3
"SSP1 2085","MIROC6",2031,5
"SSP1 2085","MIROC6",2032,0
"SSP1 2085","MIROC6",2033,0
"SSP1 2085","MIROC6",2034,3
"SSP1 2085","MIROC6",2035,31
"SSP1 2085","MIROC6",2036,0
"SSP1 2085","MIROC6",2037,0
"SSP1 2085","MIROC6",2038,2
"SSP1 2085","MIROC6",2039,17
"SSP1 2085","MIROC6",2040,7
"SSP1 2085","MIROC6",2041,4
"SSP1 2085","MIROC6",2042,2
"SSP1 2085","MIROC6",2043,1
"SSP1 2085","MIROC6",2044,0
"SSP1 2085","MIROC6",2045,0
"SSP1 2085","MIROC6",2046,0
"SSP1 2085","MIROC6",2047,0
"SSP1 2085","MIROC6",2048,5
"SSP1 2085","MIROC6",2049,0
"SSP1 2085","MIROC6",2050,3
"SSP1 2085","MIROC6",2051,0
"SSP1 2085","MIROC6",2052,8
"SSP1 2085","MIROC6",2053,9
"SSP1 2085","MIROC6",2054,0
"SSP1 2085","MIROC6",2055,0
"SSP1 2085","MIROC6",2056,0
"SSP1 2085","MIROC6",2057,8
"SSP1 2085","MIROC6",2058,10
"SSP1 2085","MIROC6",2059,7
"SSP1 2085","MIROC6",2060,0
"SSP1 2085","MIROC6",2061,0
"SSP1 2085","MIROC6",2062,2
"SSP1 2085","MIROC6",2063,0
"SSP1 2085","MIROC6",2064,5
"SSP1 2085","MIROC6",2065,0
"SSP1 2085","MIROC6",2066,0
"SSP1 2085","MIROC6",2067,0
"SSP1 2085","MIROC6",2068,16
"SSP1 2085","MIROC6",2069,2
"SSP1 2085","MIROC6",2070,22
"SSP1 2085","MIROC6",2071,3
"SSP1 2085","MIROC6",2072,31
"SSP1 2085","MIROC6",2073,0
"SSP1 2085","MIROC6",2074,4
"SSP1 2085","MIROC6",2075,0
"SSP1 2085","MIROC6",2076,0
"SSP1 2085","MIROC6",2077,0
"SSP1 2085","MIROC6",2078,0
"SSP1 2085","MIROC6",2079,0
"SSP1 2085","MIROC6",2080,0
"SSP1 2085","MIROC6",2081,0
"SSP1 2085","MIROC6",2082,0
"SSP1 2085","MIROC6",2083,1
"SSP1 2085","MIROC6",2084,0
"SSP1 2085","MIROC6",2085,0
"SSP1 2085","MIROC6",2086,0
"SSP1 2085","MIROC6",2087,0
"SSP1 2085","MIROC6",2088,0
"SSP1 2085","MIROC6",2089,4
"SSP1 2085","MIROC6",2090,2
"SSP1 2085","MIROC6",2091,0
"SSP1 2085","MIROC6",2092,0
"SSP1 2085","MIROC6",2093,0
"SSP1 2085","MIROC6",2094,2
"SSP1 2085","MIROC6",2095,0
"SSP1 2085","MIROC6",2096,0
"SSP1 2085","MIROC6",2097,0
"SSP1 2085","MIROC6",2098,4
"SSP1 2085","MIROC6",2099,9
"SSP1 2085","MIROC6",2100,5
"SSP1 2085","MPI-ESM1-2-LR",2002,32
"SSP1 2085","MPI-ESM1-2-LR",2003,10
"SSP1 2085","MPI-ESM1-2-LR",2004,2
"SSP1 2085","MPI-ESM1-2-LR",2005,9
"SSP1 2085","MPI-ESM1-2-LR",2006,0
"SSP1 2085","MPI-ESM1-2-LR",2007,16
"SSP1 2085","MPI-ESM1-2-LR",2008,1
"SSP1 2085","MPI-ESM1-2-LR",2009,7
"SSP1 2085","MPI-ESM1-2-LR",2010,0
"SSP1 2085","MPI-ESM1-2-LR",2011,5
"SSP1 2085","MPI-ESM1-2-LR",2012,0
"SSP1 2085","MPI-ESM1-2-LR",2013,0
"SSP1 2085","MPI-ESM1-2-LR",2014,14
"SSP1 2085","MPI-ESM1-2-LR",2015,22
"SSP1 2085","MPI-ESM1-2-LR",2016,4
"SSP1 2085","MPI-ESM1-2-LR",2017,8
"SSP1 2085","MPI-ESM1-2-LR",2018,0
"SSP1 2085","MPI-ESM1-2-LR",2019,0
"SSP1 2085","MPI-ESM1-2-LR",2020,0
"SSP1 2085","MPI-ESM1-2-LR",2021,0
"SSP1 2085","MPI-ESM1-2-LR",2022,0
"SSP1 2085","MPI-ESM1-2-LR",2023,0
"SSP1 2085","MPI-ESM1-2-LR",2024,9
"SSP1 2085","MPI-ESM1-2-LR",2025,1
"SSP1 2085","MPI-ESM1-2-LR",2026,1
"SSP1 2085","MPI-ESM1-2-LR",2027,0
"SSP1 2085","MPI-ESM1-2-LR",2028,0
"SSP1 2085","MPI-ESM1-2-LR",2029,0
"SSP1 2085","MPI-ESM1-2-LR",2030,4
"SSP1 2085","MPI-ESM1-2-LR",2031,0
"SSP1 2085","MPI-ESM1-2-LR",2032,0
"SSP1 2085","MPI-ESM1-2-LR",2033,0
"SSP1 2085","MPI-ESM1-2-LR",2034,3
"SSP1 2085","MPI-ESM1-2-LR",2035,2
"SSP1 2085","MPI-ESM1-2-LR",2036,0
"SSP1 2085","MPI-ESM1-2-LR",2037,0
"SSP1 2085","MPI-ESM1-2-LR",2038,0
"SSP1 2085","MPI-ESM1-2-LR",2039,5
"SSP1 2085","MPI-ESM1-2-LR",2040,0
"SSP1 2085","MPI-ESM1-2-LR",2041,7
"SSP1 2085","MPI-ESM1-2-LR",2042,3
"SSP1 2085","MPI-ESM1-2-LR",2043,0
"SSP1 2085","MPI-ESM1-2-LR",2044,0
"SSP1 2085","MPI-ESM1-2-LR",2045,0
"SSP1 2085","MPI-ESM1-2-LR",2046,0
"SSP1 2085","MPI-ESM1-2-LR",2047,0
"SSP1 2085","MPI-ESM1-2-LR",2048,5
"SSP1 2085","MPI-ESM1-2-LR",2049,0
"SSP1 2085","MPI-ESM1-2-LR",2050,6
"SSP1 2085","MPI-ESM1-2-LR",2051,0
"SSP1 2085","MPI-ESM1-2-LR",2052,3
"SSP1 2085","MPI-ESM1-2-LR",2053,1
"SSP1 2085","MPI-ESM1-2-LR",2054,3
"SSP1 2085","MPI-ESM1-2-LR",2055,0
"SSP1 2085","MPI-ESM1-2-LR",2056,0
"SSP1 2085","MPI-ESM1-2-LR",2057,8
"SSP1 2085","MPI-ESM1-2-LR",2058,9
"SSP1 2085","MPI-ESM1-2-LR",2059,6
"SSP1 2085","MPI-ESM1-2-LR",2060,0
"SSP1 2085","MPI-ESM1-2-LR",2061,0
"SSP1 2085","MPI-ESM1-2-LR",2062,3
"SSP1 2085","MPI-ESM1-2-LR",2063,0
"SSP1 2085","MPI-ESM1-2-LR",2064,8
"SSP1 2085","MPI-ESM1-2-LR",2065,0
"SSP1 2085","MPI-ESM1-2-LR",2066,0
"SSP1 2085","MPI-ESM1-2-LR",2067,0
"SSP1 2085","MPI-ESM1-2-LR",2068,20
"SSP1 2085","MPI-ESM1-2-LR",2069,1
"SSP1 2085","MPI-ESM1-2-LR",2070,39
"SSP1 2085","MPI-ESM1-2-LR",2071,3
"SSP1 2085","MPI-ESM1-2-LR",2072,12
"SSP1 2085","MPI-ESM1-2-LR",2073,0
"SSP1 2085","MPI-ESM1-2-LR",2074,3
"SSP1 2085","MPI-ESM1-2-LR",2075,0
"SSP1 2085","MPI-ESM1-2-LR",2076,0
"SSP1 2085","MPI-ESM1-2-LR",2077,0
"SSP1 2085","MPI-ESM1-2-LR",2078,2
"SSP1 2085","MPI-ESM1-2-LR",2079,0
"SSP1 2085","MPI-ESM1-2-LR",2080,0
"SSP1 2085","MPI-ESM1-2-LR",2081,0
"SSP1 2085","MPI-ESM1-2-LR",2082,0
"SSP1 2085","MPI-ESM1-2-LR",2083,1
"SSP1 2085","MPI-ESM1-2-LR",2084,0
"SSP1 2085","MPI-ESM1-2-LR",2085,0
"SSP1 2085","MPI-ESM1-2-LR",2086,0
"SSP1 2085","MPI-ESM1-2-LR",2087,0
"SSP1 2085","MPI-ESM1-2-LR",2088,0
"SSP1 2085","MPI-ESM1-2-LR",2089,4
"SSP1 2085","MPI-ESM1-2-LR",2090,10
"SSP1 2085","MPI-ESM1-2-LR",2091,0
"SSP1 2085","MPI-ESM1-2-LR",2092,0
"SSP1 2085","MPI-ESM1-2-LR",2093,0
"SSP1 2085","MPI-ESM1-2-LR",2094,2
"SSP1 2085","MPI-ESM1-2-LR",2095,0
"SSP1 2085","MPI-ESM1-2-LR",2096,0
"SSP1 2085","MPI-ESM1-2-LR",2097,0
"SSP1 2085","MPI-ESM1-2-LR",2098,12
"SSP1 2085","MPI-ESM1-2-LR",2099,14
"SSP1 2085","MPI-ESM1-2-LR",2100,5
"SSP1 2085","MRI-ESM2-0",2002,10
"SSP1 2085","MRI-ESM2-0",2003,8
"SSP1 2085","MRI-ESM2-0",2004,19
"SSP1 2085","MRI-ESM2-0",2005,2
"SSP1 2085","MRI-ESM2-0",2006,0
"SSP1 2085","MRI-ESM2-0",2007,20
"SSP1 2085","MRI-ESM2-0",2008,0
"SSP1 2085","MRI-ESM2-0",2009,1
"SSP1 2085","MRI-ESM2-0",2010,5
"SSP1 2085","MRI-ESM2-0",2011,0
"SSP1 2085","MRI-ESM2-0",2012,4
"SSP1 2085","MRI-ESM2-0",2013,1
"SSP1 2085","MRI-ESM2-0",2014,23
"SSP1 2085","MRI-ESM2-0",2015,6
"SSP1 2085","MRI-ESM2-0",2016,14
"SSP1 2085","MRI-ESM2-0",2017,1
"SSP1 2085","MRI-ESM2-0",2018,16
"SSP1 2085","MRI-ESM2-0",2019,0
"SSP1 2085","MRI-ESM2-0",2020,0
"SSP1 2085","MRI-ESM2-0",2021,0
"SSP1 2085","MRI-ESM2-0",2022,0
"SSP1 2085","MRI-ESM2-0",2023,0
"SSP1 2085","MRI-ESM2-0",2024,0
"SSP1 2085","MRI-ESM2-0",2025,3
"SSP1 2085","MRI-ESM2-0",2026,0
"SSP1 2085","MRI-ESM2-0",2027,34
"SSP1 2085","MRI-ESM2-0",2028,0
"SSP1 2085","MRI-ESM2-0",2029,0
"SSP1 2085","MRI-ESM2-0",2030,0
"SSP1 2085","MRI-ESM2-0",2031,3
"SSP1 2085","MRI-ESM2-0",2032,15
"SSP1 2085","MRI-ESM2-0",2033,5
"SSP1 2085","MRI-ESM2-0",2034,0
"SSP1 2085","MRI-ESM2-0",2035,9
"SSP1 2085","MRI-ESM2-0",2036,0
"SSP1 2085","MRI-ESM2-0",2037,0
"SSP1 2085","MRI-ESM2-0",2038,0
"SSP1 2085","MRI-ESM2-0",2039,0
"SSP1 2085","MRI-ESM2-0",2040,2
"SSP1 2085","MRI-ESM2-0",2041,20
"SSP1 2085","MRI-ESM2-0",2042,0
"SSP1 2085","MRI-ESM2-0",2043,0
"SSP1 2085","MRI-ESM2-0",2044,0
"SSP1 2085","MRI-ESM2-0",2045,5
"SSP1 2085","MRI-ESM2-0",2046,0
"SSP1 2085","MRI-ESM2-0",2047,0
"SSP1 2085","MRI-ESM2-0",2048,2
"SSP1 2085","MRI-ESM2-0",2049,4
"SSP1 2085","MRI-ESM2-0",2050,13
"SSP1 2085","MRI-ESM2-0",2051,0
"SSP1 2085","MRI-ESM2-0",2052,0
"SSP1 2085","MRI-ESM2-0",2053,0
"SSP1 2085","MRI-ESM2-0",2054,0
"SSP1 2085","MRI-ESM2-0",2055,12
"SSP1 2085","MRI-ESM2-0",2056,3
"SSP1 2085","MRI-ESM2-0",2057,9
"SSP1 2085","MRI-ESM2-0",2058,7
"SSP1 2085","MRI-ESM2-0",2059,0
"SSP1 2085","MRI-ESM2-0",2060,0
"SSP1 2085","MRI-ESM2-0",2061,0
"SSP1 2085","MRI-ESM2-0",2062,0
"SSP1 2085","MRI-ESM2-0",2063,0
"SSP1 2085","MRI-ESM2-0",2064,1
"SSP1 2085","MRI-ESM2-0",2065,3
"SSP1 2085","MRI-ESM2-0",2066,0
"SSP1 2085","MRI-ESM2-0",2067,6
"SSP1 2085","MRI-ESM2-0",2068,9
"SSP1 2085","MRI-ESM2-0",2069,3
"SSP1 2085","MRI-ESM2-0",2070,3
"SSP1 2085","MRI-ESM2-0",2071,9
"SSP1 2085","MRI-ESM2-0",2072,2
"SSP1 2085","MRI-ESM2-0",2073,0
"SSP1 2085","MRI-ESM2-0",2074,5
"SSP1 2085","MRI-ESM2-0",2075,0
"SSP1 2085","MRI-ESM2-0",2076,11
"SSP1 2085","MRI-ESM2-0",2077,0
"SSP1 2085","MRI-ESM2-0",2078,5
"SSP1 2085","MRI-ESM2-0",2079,9
"SSP1 2085","MRI-ESM2-0",2080,2
"SSP1 2085","MRI-ESM2-0",2081,0
"SSP1 2085","MRI-ESM2-0",2082,0
"SSP1 2085","MRI-ESM2-0",2083,0
"SSP1 2085","MRI-ESM2-0",2084,1
"SSP1 2085","MRI-ESM2-0",2085,3
"SSP1 2085","MRI-ESM2-0",2086,0
"SSP1 2085","MRI-ESM2-0",2087,0
"SSP1 2085","MRI-ESM2-0",2088,0
"SSP1 2085","MRI-ESM2-0",2089,0
"SSP1 2085","MRI-ESM2-0",2090,2
"SSP1 2085","MRI-ESM2-0",2091,0
"SSP1 2085","MRI-ESM2-0",2092,0
"SSP1 2085","MRI-ESM2-0",2093,0
"SSP1 2085","MRI-ESM2-0",2094,1
"SSP1 2085","MRI-ESM2-0",2095,1
"SSP1 2085","MRI-ESM2-0",2096,0
"SSP1 2085","MRI-ESM2-0",2097,1
"SSP1 2085","MRI-ESM2-0",2098,6
"SSP1 2085","MRI-ESM2-0",2099,10
"SSP1 2085","MRI-ESM2-0",2100,16
"SSP1 2085","NESM3",2002,8
"SSP1 2085","NESM3",2003,8
"SSP1 2085","NESM3",2004,0
"SSP1 2085","NESM3",2005,10
"SSP1 2085","NESM3",2006,0
"SSP1 2085","NESM3",2007,10
"SSP1 2085","NESM3",2008,0
"SSP1 2085","NESM3",2009,14
"SSP1 2085","NESM3",2010,0
"SSP1 2085","NESM3",2011,3
"SSP1 2085","NESM3",2012,0
"SSP1 2085","NESM3",2013,0
"SSP1 2085","NESM3",2014,0
"SSP1 2085","NESM3",2015,22
"SSP1 2085","NESM3",2016,0
"SSP1 2085","NESM3",2017,3
"SSP1 2085","NESM3",2018,0
"SSP1 2085","NESM3",2019,0
"SSP1 2085","NESM3",2020,0
"SSP1 2085","NESM3",2021,0
"SSP1 2085","NESM3",2022,0
"SSP1 2085","NESM3",2023,0
"SSP1 2085","NESM3",2024,8
"SSP1 2085","NESM3",2025,0
"SSP1 2085","NESM3",2026,2
"SSP1 2085","NESM3",2027,0
"SSP1 2085","NESM3",2028,0
"SSP1 2085","NESM3",2029,0
"SSP1 2085","NESM3",2030,0
"SSP1 2085","NESM3",2031,3
"SSP1 2085","NESM3",2032,0
"SSP1 2085","NESM3",2033,0
"SSP1 2085","NESM3",2034,1
"SSP1 2085","NESM3",2035,17
"SSP1 2085","NESM3",2036,0
"SSP1 2085","NESM3",2037,0
"SSP1 2085","NESM3",2038,0
"SSP1 2085","NESM3",2039,6
"SSP1 2085","NESM3",2040,0
"SSP1 2085","NESM3",2041,4
"SSP1 2085","NESM3",2042,0
"SSP1 2085","NESM3",2043,0
"SSP1 2085","NESM3",2044,0
"SSP1 2085","NESM3",2045,0
"SSP1 2085","NESM3",2046,0
"SSP1 2085","NESM3",2047,0
"SSP1 2085","NESM3",2048,3
"SSP1 2085","NESM3",2049,0
"SSP1 2085","NESM3",2050,1
"SSP1 2085","NESM3",2051,0
"SSP1 2085","NESM3",2052,6
"SSP1 2085","NESM3",2053,5
"SSP1 2085","NESM3",2054,0
"SSP1 2085","NESM3",2055,0
"SSP1 2085","NESM3",2056,0
"SSP1 2085","NESM3",2057,0
"SSP1 2085","NESM3",2058,2
"SSP1 2085","NESM3",2059,2
"SSP1 2085","NESM3",2060,0
"SSP1 2085","NESM3",2061,0
"SSP1 2085","NESM3",2062,0
"SSP1 2085","NESM3",2063,0
"SSP1 2085","NESM3",2064,1
"SSP1 2085","NESM3",2065,0
"SSP1 2085","NESM3",2066,0
"SSP1 2085","NESM3",2067,0
"SSP1 2085","NESM3",2068,7
"SSP1 2085","NESM3",2069,0
"SSP1 2085","NESM3",2070,32
"SSP1 2085","NESM3",2071,0
"SSP1 2085","NESM3",2072,36
"SSP1 2085","NESM3",2073,0
"SSP1 2085","NESM3",2074,1
"SSP1 2085","NESM3",2075,0
"SSP1 2085","NESM3",2076,1
"SSP1 2085","NESM3",2077,0
"SSP1 2085","NESM3",2078,0
"SSP1 2085","NESM3",2079,0
"SSP1 2085","NESM3",2080,0
"SSP1 2085","NESM3",2081,0
"SSP1 2085","NESM3",2082,0
"SSP1 2085","NESM3",2083,0
"SSP1 2085","NESM3",2084,0
"SSP1 2085","NESM3",2085,0
"SSP1 2085","NESM3",2086,0
"SSP1 2085","NESM3",2087,0
"SSP1 2085","NESM3",2088,0
"SSP1 2085","NESM3",2089,2
"SSP1 2085","NESM3",2090,0
"SSP1 2085","NESM3",2091,0
"SSP1 2085","NESM3",2092,0
"SSP1 2085","NESM3",2093,0
"SSP1 2085","NESM3",2094,0
"SSP1 2085","NESM3",2095,0
"SSP1 2085","NESM3",2096,0
"SSP1 2085","NESM3",2097,0
"SSP1 2085","NESM3",2098,0
"SSP1 2085","NESM3",2099,4
"SSP1 2085","NESM3",2100,2
"SSP2 2050","ACCESS-CM2",2002,0
"SSP2 2050","ACCESS-CM2",2003,9
"SSP2 2050","ACCESS-CM2",2004,0
"SSP2 2050","ACCESS-CM2",2005,1
"SSP2 2050","ACCESS-CM2",2006,0
"SSP2 2050","ACCESS-CM2",2007,0
"SSP2 2050","ACCESS-CM2",2008,0
"SSP2 2050","ACCESS-CM2",2009,30
"SSP2 2050","ACCESS-CM2",2010,0
"SSP2 2050","ACCESS-CM2",2011,0
"SSP2 2050","ACCESS-CM2",2012,0
"SSP2 2050","ACCESS-CM2",2013,0
"SSP2 2050","ACCESS-CM2",2014,6
"SSP2 2050","ACCESS-CM2",2015,0
"SSP2 2050","ACCESS-CM2",2016,2
"SSP2 2050","ACCESS-CM2",2017,4
"SSP2 2050","ACCESS-CM2",2018,3
"SSP2 2050","ACCESS-CM2",2019,7
"SSP2 2050","ACCESS-CM2",2020,0
"SSP2 2050","ACCESS-CM2",2021,0
"SSP2 2050","ACCESS-CM2",2022,0
"SSP2 2050","ACCESS-CM2",2023,0
"SSP2 2050","ACCESS-CM2",2024,10
"SSP2 2050","ACCESS-CM2",2025,0
"SSP2 2050","ACCESS-CM2",2026,0
"SSP2 2050","ACCESS-CM2",2027,0
"SSP2 2050","ACCESS-CM2",2028,0
"SSP2 2050","ACCESS-CM2",2029,4
"SSP2 2050","ACCESS-CM2",2030,13
"SSP2 2050","ACCESS-CM2",2031,14
"SSP2 2050","ACCESS-CM2",2032,0
"SSP2 2050","ACCESS-CM2",2033,0
"SSP2 2050","ACCESS-CM2",2034,2
"SSP2 2050","ACCESS-CM2",2035,0
"SSP2 2050","ACCESS-CM2",2036,0
"SSP2 2050","ACCESS-CM2",2037,1
"SSP2 2050","ACCESS-CM2",2038,0
"SSP2 2050","ACCESS-CM2",2039,11
"SSP2 2050","ACCESS-CM2",2040,9
"SSP2 2050","ACCESS-CM2",2041,2
"SSP2 2050","ACCESS-CM2",2042,1
"SSP2 2050","ACCESS-CM2",2043,0
"SSP2 2050","ACCESS-CM2",2044,0
"SSP2 2050","ACCESS-CM2",2045,0
"SSP2 2050","ACCESS-CM2",2046,0
"SSP2 2050","ACCESS-CM2",2047,0
"SSP2 2050","ACCESS-CM2",2048,12
"SSP2 2050","ACCESS-CM2",2049,7
"SSP2 2050","ACCESS-CM2",2050,2
"SSP2 2050","ACCESS-CM2",2051,0
"SSP2 2050","ACCESS-CM2",2052,0
"SSP2 2050","ACCESS-CM2",2053,0
"SSP2 2050","ACCESS-CM2",2054,4
"SSP2 2050","ACCESS-CM2",2055,0
"SSP2 2050","ACCESS-CM2",2056,0
"SSP2 2050","ACCESS-CM2",2057,0
"SSP2 2050","ACCESS-CM2",2058,3
"SSP2 2050","ACCESS-CM2",2059,0
"SSP2 2050","ACCESS-CM2",2060,0
"SSP2 2050","ACCESS-CM2",2061,1
"SSP2 2050","ACCESS-CM2",2062,1
"SSP2 2050","ACCESS-CM2",2063,1
"SSP2 2050","ACCESS-CM2",2064,25
"SSP2 2050","ACCESS-CM2",2065,0
"SSP2 2050","ACCESS-CM2",2066,0
"SSP2 2050","ACCESS-CM2",2067,0
"SSP2 2050","ACCESS-CM2",2068,0
"SSP2 2050","ACCESS-CM2",2069,0
"SSP2 2050","ACCESS-CM2",2070,0
"SSP2 2050","ACCESS-CM2",2071,0
"SSP2 2050","ACCESS-CM2",2072,0
"SSP2 2050","ACCESS-CM2",2073,0
"SSP2 2050","ACCESS-CM2",2074,0
"SSP2 2050","ACCESS-CM2",2075,0
"SSP2 2050","ACCESS-CM2",2076,12
"SSP2 2050","ACCESS-CM2",2077,0
"SSP2 2050","ACCESS-CM2",2078,1
"SSP2 2050","ACCESS-CM2",2079,0
"SSP2 2050","ACCESS-CM2",2080,0
"SSP2 2050","ACCESS-CM2",2081,0
"SSP2 2050","ACCESS-CM2",2082,0
"SSP2 2050","ACCESS-CM2",2083,1
"SSP2 2050","ACCESS-CM2",2084,0
"SSP2 2050","ACCESS-CM2",2085,26
"SSP2 2050","ACCESS-CM2",2086,0
"SSP2 2050","ACCESS-CM2",2087,0
"SSP2 2050","ACCESS-CM2",2088,0
"SSP2 2050","ACCESS-CM2",2089,7
"SSP2 2050","ACCESS-CM2",2090,0
"SSP2 2050","ACCESS-CM2",2091,0
"SSP2 2050","ACCESS-CM2",2092,0
"SSP2 2050","ACCESS-CM2",2093,7
"SSP2 2050","ACCESS-CM2",2094,0
"SSP2 2050","ACCESS-CM2",2095,0
"SSP2 2050","ACCESS-CM2",2096,0
"SSP2 2050","ACCESS-CM2",2097,0
"SSP2 2050","ACCESS-CM2",2098,0
"SSP2 2050","ACCESS-CM2",2099,6
"SSP2 2050","ACCESS-CM2",2100,0
"SSP2 2050","AWI-CM-1-1-MR",2002,11
"SSP2 2050","AWI-CM-1-1-MR",2003,2
"SSP2 2050","AWI-CM-1-1-MR",2004,0
"SSP2 2050","AWI-CM-1-1-MR",2005,8
"SSP2 2050","AWI-CM-1-1-MR",2006,0
"SSP2 2050","AWI-CM-1-1-MR",2007,10
"SSP2 2050","AWI-CM-1-1-MR",2008,0
"SSP2 2050","AWI-CM-1-1-MR",2009,6
"SSP2 2050","AWI-CM-1-1-MR",2010,0
"SSP2 2050","AWI-CM-1-1-MR",2011,3
"SSP2 2050","AWI-CM-1-1-MR",2012,0
"SSP2 2050","AWI-CM-1-1-MR",2013,0
"SSP2 2050","AWI-CM-1-1-MR",2014,0
"SSP2 2050","AWI-CM-1-1-MR",2015,28
"SSP2 2050","AWI-CM-1-1-MR",2016,0
"SSP2 2050","AWI-CM-1-1-MR",2017,4
