"Year","Month","Day","Tmin","Tmax","Data_source","Date"
1999,6,5,9.389,26.111,"observed","2000-06-05"
1999,6,6,0.611,19.389,"observed","2000-06-06"
1999,6,7,0,16.722,"observed","2000-06-07"
1999,6,8,1.111,18.278,"observed","2000-06-08"
1999,6,9,0.611,20.611,"observed","2000-06-09"
1999,6,10,3.889,23.889,"observed","2000-06-10"
1999,6,11,3.278,24.389,"observed","2000-06-11"
1999,6,12,8.278,29.389,"observed","2000-06-12"
1999,6,13,18.889,32.222,"observed","2000-06-13"
1999,6,14,13.889,33.278,"observed","2000-06-14"
1999,6,15,14.389,34.389,"observed","2000-06-15"
1999,6,16,13.889,35.611,"observed","2000-06-16"
1999,6,17,9.389,28.889,"observed","2000-06-17"
1999,6,18,17.222,28.889,"observed","2000-06-18"
1999,6,19,9.389,24.389,"observed","2000-06-19"
1999,6,20,8.889,25.611,"observed","2000-06-20"
1999,6,21,12.778,24.389,"observed","2000-06-21"
1999,6,22,9.389,27.222,"observed","2000-06-22"
1999,6,23,8.889,27.222,"observed","2000-06-23"
1999,6,24,10,27.778,"observed","2000-06-24"
1999,6,25,10.611,22.778,"observed","2000-06-25"
1999,6,26,4.389,21.722,"observed","2000-06-26"
1999,6,27,3.889,23.278,"observed","2000-06-27"
1999,6,28,6.722,23.889,"observed","2000-06-28"
1999,6,29,6.111,26.111,"observed","2000-06-29"
1999,6,30,10.611,27.222,"observed","2000-06-30"
1999,7,1,10.611,27.778,"observed","2000-07-01"
1999,7,2,7.778,21.111,"observed","2000-07-02"
1999,7,3,2.778,20,"observed","2000-07-03"
1999,7,4,6.111,23.278,"observed","2000-07-04"
1999,7,5,5.611,26.111,"observed","2000-07-05"
1999,7,6,9.389,31.111,"observed","2000-07-06"
1999,7,7,8.889,32.222,"observed","2000-07-07"
1999,7,8,5,25,"observed","2000-07-08"
1999,7,9,8.278,30,"observed","2000-07-09"
1999,7,10,11.111,33.889,"observed","2000-07-10"
1999,7,11,19.389,36.111,"observed","2000-07-11"
1999,7,12,12.222,36.111,"observed","2000-07-12"
1999,7,13,11.722,36.111,"observed","2000-07-13"
1999,7,14,11.722,33.889,"observed","2000-07-14"
1999,7,15,7.778,23.889,"observed","2000-07-15"
1999,7,16,6.722,25,"observed","2000-07-16"
1999,7,17,13.889,25,"observed","2000-07-17"
1999,7,18,8.278,25.611,"observed","2000-07-18"
1999,7,19,10,29.389,"observed","2000-07-19"
1999,7,20,13.278,30.611,"observed","2000-07-20"
1999,7,21,12.778,31.111,"observed","2000-07-21"
1999,7,22,8.889,31.722,"observed","2000-07-22"
1999,7,23,8.889,32.222,"observed","2000-07-23"
1999,7,24,10,31.722,"observed","2000-07-24"
1999,7,25,6.111,26.722,"observed","2000-07-25"
1999,7,26,10.611,31.722,"observed","2000-07-26"
1999,7,27,12.778,36.111,"observed","2000-07-27"
1999,7,28,12.222,36.722,"observed","2000-07-28"
1999,7,29,12.778,36.722,"observed","2000-07-29"
1999,7,30,11.722,32.222,"observed","2000-07-30"
1999,7,31,10,30.611,"observed","2000-07-31"
1999,8,1,12.778,32.222,"observed","2000-08-01"
1999,8,2,14.389,35.611,"observed","2000-08-02"
1999,8,3,14.389,36.111,"observed","2000-08-03"
1999,8,4,18.278,33.278,"observed","2000-08-04"
1999,8,5,17.778,34.389,"observed","2000-08-05"
1999,8,6,17.222,33.278,"observed","2000-08-06"
1999,8,7,15,31.111,"observed","2000-08-07"
1999,8,8,9.389,27.222,"observed","2000-08-08"
1999,8,9,13.889,31.111,"observed","2000-08-09"
1999,8,10,15.611,33.278,"observed","2000-08-10"
1999,8,11,14.389,34.389,"observed","2000-08-11"
1999,8,12,10,30.611,"observed","2000-08-12"
1999,8,13,8.889,27.222,"observed","2000-08-13"
1999,8,14,10,25,"observed","2000-08-14"
1999,8,15,7.222,22.222,"observed","2000-08-15"
1999,8,16,10,26.722,"observed","2000-08-16"
1999,8,17,11.722,32.778,"observed","2000-08-17"
1999,8,18,11.722,32.778,"observed","2000-08-18"
1999,8,19,14.389,32.778,"observed","2000-08-19"
1999,8,20,12.222,32.222,"observed","2000-08-20"
1999,8,21,12.222,33.278,"observed","2000-08-21"
1999,8,22,11.111,29.389,"observed","2000-08-22"
1999,8,23,9.389,31.722,"observed","2000-08-23"
1999,8,24,18.889,33.889,"observed","2000-08-24"
1999,8,25,15,33.889,"observed","2000-08-25"
1999,8,26,10.611,31.111,"observed","2000-08-26"
1999,8,27,16.111,33.889,"observed","2000-08-27"
1999,8,28,15,34.389,"observed","2000-08-28"
1999,8,29,16.111,33.889,"observed","2000-08-29"
1999,8,30,11.111,23.278,"observed","2000-08-30"
1999,8,31,2.778,17.778,"observed","2000-08-31"
1999,9,1,3.278,21.111,"observed","2000-09-01"
1999,9,2,5.611,24.389,"observed","2000-09-02"
1999,9,3,5,25,"observed","2000-09-03"
1999,9,4,4.389,25.611,"observed","2000-09-04"
1999,9,5,5.611,26.722,"observed","2000-09-05"
1999,9,6,8.889,26.111,"observed","2000-09-06"
1999,9,7,4.389,22.222,"observed","2000-09-07"
1999,9,8,3.278,26.111,"observed","2000-09-08"
1999,9,9,6.111,28.278,"observed","2000-09-09"
1999,9,10,4.389,28.278,"observed","2000-09-10"
1999,9,11,4.389,26.722,"observed","2000-09-11"
1999,9,12,3.889,26.722,"observed","2000-09-12"
1999,9,13,4.389,28.278,"observed","2000-09-13"
1999,9,14,6.111,30,"observed","2000-09-14"
1999,9,15,6.111,30.611,"observed","2000-09-15"
1999,9,16,7.222,30,"observed","2000-09-16"
1999,9,17,7.222,29.389,"observed","2000-09-17"
1999,9,18,7.778,30.611,"observed","2000-09-18"
1999,9,19,7.778,30.611,"observed","2000-09-19"
1999,9,20,6.722,30,"observed","2000-09-20"
1999,9,21,4.389,29.389,"observed","2000-09-21"
1999,9,22,8.278,30.611,"observed","2000-09-22"
1999,9,23,6.722,30.611,"observed","2000-09-23"
1999,9,24,5.611,21.111,"observed","2000-09-24"
1999,9,25,5,20,"observed","2000-09-25"
1999,9,26,0,17.778,"observed","2000-09-26"
1999,9,27,-0.611,17.222,"observed","2000-09-27"
1999,9,28,-2.222,18.278,"observed","2000-09-28"
1999,9,29,-1.611,23.278,"observed","2000-09-29"
1999,9,30,1.111,23.278,"observed","2000-09-30"
1999,10,1,1.111,22.778,"observed","2000-10-01"
1999,10,2,1.111,20.611,"observed","2000-10-02"
1999,10,3,-1.111,20.611,"observed","2000-10-03"
1999,10,4,-1.111,21.722,"observed","2000-10-04"
1999,10,5,-1.111,21.722,"observed","2000-10-05"
1999,10,6,0.611,21.111,"observed","2000-10-06"
1999,10,7,3.278,20.611,"observed","2000-10-07"
1999,10,8,12.222,21.111,"observed","2000-10-08"
1999,10,9,1.111,21.111,"observed","2000-10-09"
1999,10,10,1.111,17.222,"observed","2000-10-10"
1999,10,11,0.611,16.722,"observed","2000-10-11"
1999,10,12,0.611,20.611,"observed","2000-10-12"
1999,10,13,3.278,23.278,"observed","2000-10-13"
1999,10,14,-1.722,23.278,"observed","2000-10-14"
1999,10,15,-1.722,16.722,"observed","2000-10-15"
1999,10,16,-4.389,14.389,"observed","2000-10-16"
1999,10,17,-4.389,16.722,"observed","2000-10-17"
1999,10,18,-4.389,18.278,"observed","2000-10-18"
1999,10,19,-2.778,18.889,"observed","2000-10-19"
1999,10,20,-3.278,18.889,"observed","2000-10-20"
1999,10,21,-3.278,20,"observed","2000-10-21"
1999,10,22,-3.278,20,"observed","2000-10-22"
1999,10,23,-0.611,20,"observed","2000-10-23"
1999,10,24,-0.611,18.278,"observed","2000-10-24"
1999,10,25,2.222,16.111,"observed","2000-10-25"
1999,10,26,2.222,11.722,"observed","2000-10-26"
1999,10,27,-5.611,11.722,"observed","2000-10-27"
1999,10,28,-5.611,13.278,"observed","2000-10-28"
1999,10,29,0.611,13.278,"observed","2000-10-29"
1999,10,30,0,13.889,"observed","2000-10-30"
1999,10,31,0,13.889,"observed","2000-10-31"
1999,11,1,-2.778,13.889,"observed","2000-11-01"
1999,11,2,-3.889,11.722,"observed","2000-11-02"
1999,11,3,-4.389,10.611,"observed","2000-11-03"
1999,11,4,-4.389,14.389,"observed","2000-11-04"
1999,11,5,-5,13.278,"observed","2000-11-05"
1999,11,6,-5,8.889,"observed","2000-11-06"
1999,11,7,3.278,8.278,"observed","2000-11-07"
1999,11,8,5,11.722,"observed","2000-11-08"
1999,11,9,2.778,11.722,"observed","2000-11-09"
1999,11,10,2.778,14.389,"observed","2000-11-10"
1999,11,11,5,14.389,"observed","2000-11-11"
1999,11,12,6.111,19.389,"observed","2000-11-12"
1999,11,13,6.722,22.222,"observed","2000-11-13"
1999,11,14,1.722,22.222,"observed","2000-11-14"
1999,11,15,1.722,17.222,"observed","2000-11-15"
1999,11,16,3.889,13.278,"observed","2000-11-16"
1999,11,17,3.889,13.889,"observed","2000-11-17"
1999,11,18,-4.389,13.889,"observed","2000-11-18"
1999,11,19,-5,8.889,"observed","2000-11-19"
1999,11,20,0,11.111,"observed","2000-11-20"
1999,11,21,1.722,12,"observed","2000-11-21"
1999,11,22,-3.278,12.222,"observed","2000-11-22"
1999,11,23,-3.278,8.889,"observed","2000-11-23"
1999,11,24,-0.611,8.889,"observed","2000-11-24"
1999,11,25,-0.611,13.278,"observed","2000-11-25"
1999,11,26,3.889,13.278,"observed","2000-11-26"
1999,11,27,-4.389,12.778,"observed","2000-11-27"
1999,11,28,-4.389,10.611,"observed","2000-11-28"
1999,11,29,-1.722,10.611,"observed","2000-11-29"
1999,11,30,0.611,11.111,"observed","2000-11-30"
1999,12,1,-2.778,11.111,"observed","2000-12-01"
1999,12,2,-2.778,10,"observed","2000-12-02"
1999,12,3,-6,7.778,"observed","2000-12-03"
1999,12,4,-5.611,8.278,"observed","2000-12-04"
1999,12,5,-5.611,6.722,"observed","2000-12-05"
1999,12,6,-0.611,11.111,"observed","2000-12-06"
1999,12,7,-5,12.778,"observed","2000-12-07"
1999,12,8,-6.111,8.278,"observed","2000-12-08"
1999,12,9,-6.111,2.778,"observed","2000-12-09"
1999,12,10,-3,1.111,"observed","2000-12-10"
1999,12,11,-5,7.778,"observed","2000-12-11"
1999,12,12,4.389,12.222,"observed","2000-12-12"
1999,12,13,-4.389,12.778,"observed","2000-12-13"
1999,12,14,-4.389,9.389,"observed","2000-12-14"
1999,12,15,-2.778,15.611,"observed","2000-12-15"
1999,12,16,1.111,16.722,"observed","2000-12-16"
1999,12,17,-2.222,16.722,"observed","2000-12-17"
1999,12,18,-2.222,12.222,"observed","2000-12-18"
1999,12,19,1.111,12.222,"observed","2000-12-19"
1999,12,20,-5.611,8.889,"observed","2000-12-20"
1999,12,21,-5.611,10.611,"observed","2000-12-21"
1999,12,22,-5,11.111,"observed","2000-12-22"
1999,12,23,-1.111,2,"observed","2000-12-23"
1999,12,24,-1.111,2.222,"observed","2000-12-24"
1999,12,25,0.611,2.778,"observed","2000-12-25"
1999,12,26,0.611,2.778,"observed","2000-12-26"
1999,12,27,-0.611,2.222,"observed","2000-12-27"
1999,12,28,-1.111,0.611,"observed","2000-12-28"
1999,12,29,-2.222,-0.611,"observed","2000-12-29"
1999,12,30,-2.222,-1.111,"observed","2000-12-30"
1999,12,31,-2.222,-0.611,"observed","2000-12-31"
2000,1,1,-3.278,2.778,"observed","2000-01-01"
2000,1,2,-6.722,6.111,"observed","2000-01-02"
2000,1,3,-6.722,6.111,"observed","2000-01-03"
2000,1,4,-3.889,11.722,"observed","2000-01-04"
2000,1,5,-4.389,11.722,"observed","2000-01-05"
2000,1,6,-8.278,9.389,"observed","2000-01-06"
2000,1,7,-8.278,3.278,"observed","2000-01-07"
2000,1,8,-7.222,11.111,"observed","2000-01-08"
2000,1,9,-2.778,11.111,"observed","2000-01-09"
2000,1,10,-1.722,9.389,"observed","2000-01-10"
2000,1,11,-3.278,1.722,"observed","2000-01-11"
2000,1,12,-6.111,-0.611,"observed","2000-01-12"
2000,1,13,-6.111,1.111,"observed","2000-01-13"
2000,1,14,-3.278,2.222,"observed","2000-01-14"
2000,1,15,-8.278,5,"observed","2000-01-15"
2000,1,16,-8.278,6.722,"observed","2000-01-16"
2000,1,17,-9.389,6.722,"observed","2000-01-17"
2000,1,18,-10.611,5,"observed","2000-01-18"
2000,1,19,-13.278,0,"observed","2000-01-19"
2000,1,20,-13.278,-0.611,"observed","2000-01-20"
2000,1,21,-7.222,-0.611,"observed","2000-01-21"
2000,1,22,-3.278,0,"observed","2000-01-22"
2000,1,23,-2.222,0.611,"observed","2000-01-23"
2000,1,24,-1.722,2.222,"observed","2000-01-24"
2000,1,25,-1.111,2.778,"observed","2000-01-25"
2000,1,26,-2,2.222,"observed","2000-01-26"
2000,1,27,-5,3.889,"observed","2000-01-27"
2000,1,28,-11.111,3.889,"observed","2000-01-28"
2000,1,29,-11.111,1.111,"observed","2000-01-29"
2000,1,30,-7.778,1.111,"observed","2000-01-30"
2000,1,31,-9.389,0.611,"observed","2000-01-31"
2000,2,1,-9.389,2.222,"observed","2000-02-01"
2000,2,2,-2.222,6.111,"observed","2000-02-02"
2000,2,3,0.611,7.778,"observed","2000-02-03"
2000,2,4,0,7.778,"observed","2000-02-04"
2000,2,5,-5.611,7.778,"observed","2000-02-05"
2000,2,6,-5.611,6.111,"observed","2000-02-06"
2000,2,7,-0.611,6.722,"observed","2000-02-07"
2000,2,8,1.722,8.278,"observed","2000-02-08"
2000,2,9,-4.389,8.278,"observed","2000-02-09"
2000,2,10,-5,7.222,"observed","2000-02-10"
2000,2,11,-5.611,5.611,"observed","2000-02-11"
2000,2,12,0,4.389,"observed","2000-02-12"
2000,2,13,0,4.389,"observed","2000-02-13"
2000,2,14,0,3.889,"observed","2000-02-14"
2000,2,15,-2.222,9.389,"observed","2000-02-15"
2000,2,16,-3.889,9.389,"observed","2000-02-16"
2000,2,17,-6.111,8.278,"observed","2000-02-17"
2000,2,18,-6.722,6.722,"observed","2000-02-18"
2000,2,19,-6.722,6.111,"observed","2000-02-19"
2000,2,20,-4.389,6.111,"observed","2000-02-20"
2000,2,21,-4.389,10,"observed","2000-02-21"
2000,2,22,-1.111,10,"observed","2000-02-22"
2000,2,23,-0.611,11.111,"observed","2000-02-23"
2000,2,24,-5.611,11.111,"observed","2000-02-24"
2000,2,25,-5.611,10,"observed","2000-02-25"
2000,2,26,-6.111,6.722,"observed","2000-02-26"
2000,2,27,2,11,"observed","2000-02-27"
2000,2,28,0,10.611,"observed","2000-02-28"
2000,2,29,3.278,10,"observed","2000-02-29"
2000,3,1,-3.889,11.111,"observed","2000-03-01"
2000,3,2,-3.889,11.111,"observed","2000-03-02"
2000,3,3,-2.778,11.111,"observed","2000-03-03"
2000,3,4,-2.778,9.389,"observed","2000-03-04"
2000,3,5,3,9.389,"observed","2000-03-05"
2000,3,6,0.611,10.611,"observed","2000-03-06"
2000,3,7,-5,10.611,"observed","2000-03-07"
2000,3,8,3.889,9.389,"observed","2000-03-08"
2000,3,9,-0.611,11.722,"observed","2000-03-09"
2000,3,10,-3.278,11.722,"observed","2000-03-10"
2000,3,11,-3.278,12.222,"observed","2000-03-11"
2000,3,12,-2.778,12.222,"observed","2000-03-12"
2000,3,13,-2.778,12.778,"observed","2000-03-13"
2000,3,14,-1.111,13.278,"observed","2000-03-14"
2000,3,15,-3.889,13.278,"observed","2000-03-15"
2000,3,16,-3.889,13.278,"observed","2000-03-16"
2000,3,17,0,13.889,"observed","2000-03-17"
2000,3,18,-1.722,13.889,"observed","2000-03-18"
2000,3,19,-1.722,13.278,"observed","2000-03-19"
2000,3,20,-4.389,12.222,"observed","2000-03-20"
2000,3,21,-4.389,17.778,"observed","2000-03-21"
2000,3,22,0.611,17.778,"observed","2000-03-22"
2000,3,23,0,13.889,"observed","2000-03-23"
2000,3,24,-4.389,13.889,"observed","2000-03-24"
2000,3,25,-0.611,17,"observed","2000-03-25"
2000,3,26,-2.222,16.722,"observed","2000-03-26"
2000,3,27,-2.222,16.111,"observed","2000-03-27"
2000,3,28,-2.778,14.389,"observed","2000-03-28"
2000,3,29,-1.722,14.389,"observed","2000-03-29"
2000,3,30,-2.778,17,"observed","2000-03-30"
2000,3,31,-2.778,19.389,"observed","2000-03-31"
2000,4,1,-1.111,25.611,"observed","2000-04-01"
2000,4,2,5,25.611,"observed","2000-04-02"
2000,4,3,2,24,"observed","2000-04-03"
2000,4,4,1.722,23.889,"observed","2000-04-04"
2000,4,5,-1.722,18.889,"observed","2000-04-05"
2000,4,6,-1.722,14.389,"observed","2000-04-06"
2000,4,7,-3.278,16.111,"observed","2000-04-07"
2000,4,8,-3.278,21.111,"observed","2000-04-08"
2000,4,9,1.722,24,"observed","2000-04-09"
2000,4,10,0.611,25,"observed","2000-04-10"
2000,4,11,1.722,24.389,"observed","2000-04-11"
2000,4,12,3.278,24.389,"observed","2000-04-12"
2000,4,13,6.722,25,"observed","2000-04-13"
2000,4,14,6.111,16.111,"observed","2000-04-14"
2000,4,15,5.611,15.611,"observed","2000-04-15"
2000,4,16,5.611,15.611,"observed","2000-04-16"
2000,4,17,2.222,18.889,"observed","2000-04-17"
2000,4,18,2.222,23.278,"observed","2000-04-18"
2000,4,19,2.222,23.278,"observed","2000-04-19"
2000,4,20,2.222,21.722,"observed","2000-04-20"
2000,4,21,2.778,23.889,"observed","2000-04-21"
2000,4,22,2.778,23.889,"observed","2000-04-22"
2000,4,23,-1.111,16.722,"observed","2000-04-23"
2000,4,24,-4.389,16.111,"observed","2000-04-24"
2000,4,25,6.722,15,"observed","2000-04-25"
2000,4,26,-1.111,18.278,"observed","2000-04-26"
2000,4,27,-1.111,18.889,"observed","2000-04-27"
2000,4,28,2.222,18.889,"observed","2000-04-28"
2000,4,29,-3,16.722,"observed","2000-04-29"
2000,4,30,5.611,23.278,"observed","2000-04-30"
2000,5,1,5.611,23.889,"observed","2000-05-01"
2000,5,2,5.611,22.778,"observed","2000-05-02"
2000,5,3,5.611,21.111,"observed","2000-05-03"
2000,5,4,2.778,18.278,"observed","2000-05-04"
2000,5,5,2.222,17.778,"observed","2000-05-05"
2000,5,6,-2.778,17.778,"observed","2000-05-06"
2000,5,7,-2.778,20,"observed","2000-05-07"
2000,5,8,-1.111,20,"observed","2000-05-08"
2000,5,9,5.611,20,"observed","2000-05-09"
2000,5,10,3.278,16.722,"observed","2000-05-10"
2000,5,11,2.222,18.278,"observed","2000-05-11"
2000,5,12,0,18.278,"observed","2000-05-12"
2000,5,13,0,21.722,"observed","2000-05-13"
2000,5,14,4.389,24.389,"observed","2000-05-14"
2000,5,15,6.111,26.722,"observed","2000-05-15"
2000,5,16,6.111,28.278,"observed","2000-05-16"
2000,5,17,11.111,28.278,"observed","2000-05-17"
2000,5,18,5,24,"observed","2000-05-18"
2000,5,19,3.278,25.611,"observed","2000-05-19"
2000,5,20,5,25.611,"observed","2000-05-20"
2000,5,21,12.222,26.111,"observed","2000-05-21"
2000,5,22,10,27.222,"observed","2000-05-22"
2000,5,23,8.889,26.722,"observed","2000-05-23"
2000,5,24,8.889,26.722,"observed","2000-05-24"
2000,5,25,10,26.722,"observed","2000-05-25"
2000,5,26,5,23.278,"observed","2000-05-26"
2000,5,27,5,23.889,"observed","2000-05-27"
2000,5,28,3.889,23.889,"observed","2000-05-28"
2000,5,29,2.222,22.222,"observed","2000-05-29"
2000,5,30,2.222,22.222,"observed","2000-05-30"
2000,5,31,9.389,17.778,"observed","2000-05-31"
2000,6,1,5.611,20.611,"observed","2000-06-01"
2000,6,2,5,27.778,"observed","2000-06-02"
2000,6,3,5,27.778,"observed","2000-06-03"
2000,6,4,5,30.611,"observed","2000-06-04"
2000,6,5,9.389,30.611,"observed","2000-06-05"
2000,6,6,8.889,25.611,"observed","2000-06-06"
2000,6,7,8.889,22.778,"observed","2000-06-07"
2000,6,8,11.722,22.778,"observed","2000-06-08"
2000,6,9,2.222,22.778,"observed","2000-06-09"
2000,6,10,2.222,19.389,"observed","2000-06-10"
2000,6,11,2.778,18.889,"observed","2000-06-11"
2000,6,12,5.611,23.889,"observed","2000-06-12"
2000,6,13,8.278,27,"observed","2000-06-13"
2000,6,14,9.389,27.778,"observed","2000-06-14"
2000,6,15,11.111,27.778,"observed","2000-06-15"
2000,6,16,6.722,27.222,"observed","2000-06-16"
2000,6,17,6.722,30.611,"observed","2000-06-17"
2000,6,18,7.778,30.611,"observed","2000-06-18"
2000,6,19,10.611,27.222,"observed","2000-06-19"
2000,6,20,10.611,30.611,"observed","2000-06-20"
2000,6,21,12.222,31.722,"observed","2000-06-21"
2000,6,22,10,31.722,"observed","2000-06-22"
2000,6,23,10,29.389,"observed","2000-06-23"
2000,6,24,10.611,28.889,"observed","2000-06-24"
2000,6,25,7.222,28.889,"observed","2000-06-25"
2000,6,26,7.222,32.778,"observed","2000-06-26"
2000,6,27,7.778,33.889,"observed","2000-06-27"
2000,6,28,10,35.611,"observed","2000-06-28"
2000,6,29,10,35.611,"observed","2000-06-29"
2000,6,30,10,35,"observed","2000-06-30"
2000,7,1,7.778,30,"observed","2000-07-01"
2000,7,2,4.389,27.222,"observed","2000-07-02"
2000,7,3,4.389,23.889,"observed","2000-07-03"
2000,7,4,4,22,"observed","2000-07-04"
2000,7,5,3.889,25.611,"observed","2000-07-05"
2000,7,6,8.278,27.222,"observed","2000-07-06"
2000,7,7,8.278,30,"observed","2000-07-07"
2000,7,8,8.278,30.611,"observed","2000-07-08"
2000,7,9,8.889,30.611,"observed","2000-07-09"
2000,7,10,8.889,29.389,"observed","2000-07-10"
2000,7,11,9.389,31.111,"observed","2000-07-11"
2000,7,12,13.278,33,"observed","2000-07-12"
2000,7,13,11.111,33.278,"observed","2000-07-13"
2000,7,14,10.611,32.222,"observed","2000-07-14"
2000,7,15,6.111,27.222,"observed","2000-07-15"
2000,7,16,6.111,31.111,"observed","2000-07-16"
2000,7,17,7.222,33.889,"observed","2000-07-17"
2000,7,18,11.111,33.889,"observed","2000-07-18"
2000,7,19,7.778,34.389,"observed","2000-07-19"
2000,7,20,13.889,33.278,"observed","2000-07-20"
2000,7,21,13.889,35.611,"observed","2000-07-21"
2000,7,22,15.611,35.611,"observed","2000-07-22"
2000,7,23,10.611,32.778,"observed","2000-07-23"
2000,7,24,10.611,32.222,"observed","2000-07-24"
2000,7,25,11.111,32.778,"observed","2000-07-25"
2000,7,26,7.778,32.778,"observed","2000-07-26"
2000,7,27,8.278,32.222,"observed","2000-07-27"
2000,7,28,11.722,34.389,"observed","2000-07-28"
2000,7,29,11.722,34.389,"observed","2000-07-29"
2000,7,30,13.889,37.222,"observed","2000-07-30"
2000,7,31,16.111,38.278,"observed","2000-07-31"
2000,8,1,15.611,38.278,"observed","2000-08-01"
2000,8,2,11.722,34.389,"observed","2000-08-02"
2000,8,3,11.722,33.889,"observed","2000-08-03"
2000,8,4,14.389,34.389,"observed","2000-08-04"
2000,8,5,14.389,35,"observed","2000-08-05"
2000,8,6,14.389,34.389,"observed","2000-08-06"
2000,8,7,18.778,33.889,"observed","2000-08-07"
2000,8,8,15,35,"observed","2000-08-08"
2000,8,9,13.278,36.111,"observed","2000-08-09"
2000,8,10,11.722,36.111,"observed","2000-08-10"
2000,8,11,8.278,32.222,"observed","2000-08-11"
2000,8,12,6.722,29.389,"observed","2000-08-12"
2000,8,13,6.722,29.389,"observed","2000-08-13"
2000,8,14,7.222,28.889,"observed","2000-08-14"
2000,8,15,7.222,30,"observed","2000-08-15"
2000,8,16,6.722,30,"observed","2000-08-16"
2000,8,17,6.722,30.611,"observed","2000-08-17"
2000,8,18,6.111,30.611,"observed","2000-08-18"
2000,8,19,5.611,26.722,"observed","2000-08-19"
2000,8,20,5,25,"observed","2000-08-20"
2000,8,21,6.722,27,"observed","2000-08-21"
2000,8,22,7.222,30,"observed","2000-08-22"
2000,8,23,6.722,33.889,"observed","2000-08-23"
2000,8,24,18.278,34.389,"observed","2000-08-24"
2000,8,25,9.389,34.389,"observed","2000-08-25"
2000,8,26,9.389,31.111,"observed","2000-08-26"
2000,8,27,6.111,26.111,"observed","2000-08-27"
2000,8,28,5,25.611,"observed","2000-08-28"
2000,8,29,5,27.778,"observed","2000-08-29"
2000,8,30,6.111,27.778,"observed","2000-08-30"
2000,8,31,8.889,26.722,"observed","2000-08-31"
