"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"Yakima",8,3.66177296996663,3.97836251390434,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"Yakima",9,3.30117319243604,3.19364927697442,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"Yakima",10,1.79207563959956,2.81331802002225,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"Yakima",11,1.10557552836485,1.32171935483871,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"Yakima",12,2.76638008898776,3.27038998887653,"ssp585",2035,2065,2050,2000,"relative","IPSL-CM6A-LR"
"Yakima",1,3.38307942157953,3.52030200222469,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",2,5.11778275862069,4.80752291434928,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",3,4.47149721913237,3.99802680756396,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",4,4.90548698553949,4.81536284760845,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",5,5.36680834260289,5.25261601779755,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",6,6.60369299221357,6.0670828698554,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",7,10.6228256952169,9.70174905450501,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",8,9.28725684093437,9.6154786429366,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",9,7.20672480533927,7.87656540600667,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",10,5.9851595105673,6.76159221357063,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",11,4.95476907675195,5.47007741935484,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",12,5.16780266963293,5.84858353726363,"ssp585",2070,2100,2085,2000,"relative","IPSL-CM6A-LR"
"Yakima",1,1.22927686318131,1.27326696329255,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",2,1.38059232480534,1.08869232480534,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",3,1.67662602892102,1.24175061179088,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",4,1.31368153503893,1.30900200222469,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",5,1.55535773081201,1.12109755283648,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",6,1.47896551724138,1.50334505005562,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",7,2.19738442714127,1.78199076751947,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",8,1.85399421579533,1.69871946607342,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",9,1.52701624026696,1.32091935483871,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",10,1.48541112347052,1.32876874304783,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",11,2.10422958843159,1.54445583982202,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",12,1.09340411568409,1.05066006674082,"ssp126",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",1,1.58556395995551,1.96286051167964,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",2,2.40167942157953,1.79424071190211,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",3,2.2563808676307,1.6351893214683,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",4,1.00745895439377,1.05746974416018,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",5,1.63267063403782,1.21695561735261,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",6,1.55324938820912,1.6286063403782,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",7,2.79077474972192,2.14429399332592,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",8,2.25240066740824,1.7964936596218,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",9,1.77433882091212,1.50809032258064,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",10,1.59439176863181,1.59503325917686,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",11,1.94860378197998,1.84814293659622,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",12,1.03328798665184,1.00311813125695,"ssp126",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",1,2.00706718576196,1.98605083426029,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",2,2.36770522803115,2.0826084538376,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",3,1.58126473859844,0.888863515016685,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",4,1.52040088987764,1.18014071190211,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",5,1.99630611790879,1.41027819799777,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",6,1.81458164627364,1.58964505005562,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",7,2.57066507230256,1.95664238042269,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",8,2.82105228031146,2.18371301446051,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",9,1.90487430478309,1.51956451612903,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",10,1.40993047830923,1.38246551724138,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",11,1.55401023359288,1.48745906562848,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",12,1.86220734149054,1.7278213570634,"ssp245",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",1,2.61177363737486,2.59852825361513,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",2,2.5393149054505,1.92025361512792,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",3,2.44304538375973,1.87534738598443,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",4,2.176310567297,2.09387619577308,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",5,2.34906418242491,1.8343362625139,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",6,2.09078487208009,2.08587085650723,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",7,3.45278120133482,2.85391334816463,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",8,3.08861357063404,2.5776936596218,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",9,2.84150978865406,2.30357096774194,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",10,2.34560144605117,2.23134938820912,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",11,2.7305424916574,2.55075583982202,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",12,1.95884282536151,1.80775038932147,"ssp245",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",1,1.99370912124583,1.97981535038932,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",2,1.89015684093437,1.38189232480534,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",3,1.93414538375973,1.34550545050056,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",4,1.43828798665183,1.36799232480534,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",5,1.77917385984427,1.38649432703003,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",6,1.6875106785317,1.66014505005562,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",7,2.3860553948832,1.98183915461624,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",8,2.20074260289211,1.97843236929922,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",9,1.64352591768632,1.6318935483871,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",10,1.54766273637375,1.43798487208009,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",11,1.84166829810901,1.92274938820912,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",12,1.4717170189099,1.34903426028921,"ssp370",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",1,3.0223446051168,3.05665728587319,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",2,3.00383426028921,2.52118587319244,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",3,2.58633570634038,1.99561190211346,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",4,2.35406218020022,2.11171813125695,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",5,3.59998353726363,2.74150077864294,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",6,3.25506229143493,2.82150956618465,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",7,5.26183281423804,4.30713592880979,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",8,4.58306518353726,4.06947430478309,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",9,3.97935817575084,3.36054838709677,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",10,3.18597563959955,2.98858809788654,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",11,3.24838442714127,3.0766042269188,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",12,2.35713959955506,2.12102458286986,"ssp370",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",1,2.71608331479422,2.77911857619577,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",2,2.73668909899889,2.39885684093437,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",3,2.57061957730812,1.68703125695217,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",4,1.67291379310345,1.79346651835373,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",5,2.6356448275862,2.06908142380423,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",6,2.66696874304783,2.31495150166852,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",7,3.41716829810901,2.75531012235817,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",8,2.68131034482759,2.40550978865406,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",9,2.78004204671858,2.70446129032258,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",10,2.1869595105673,2.37038809788654,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",11,2.64141991101223,2.25234293659622,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",12,1.72967185761958,1.60735361512792,"ssp585",2035,2065,2050,2000,"relative","MIROC-ES2L"
"Yakima",1,3.37805428253615,3.53085728587319,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",2,3.62431167964405,3.32307296996663,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",3,3.72066796440489,3.2051893214683,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",4,3.21579443826474,2.91394071190211,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",5,3.84110611790879,3.22328787541713,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",6,4.24285583982202,3.86349666295884,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",7,6.2042360400445,5.10231657397108,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",8,6.07081357063404,5.0429872080089,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",9,5.11213236929922,4.54847419354839,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",10,4.64918854282536,4.28835583982203,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",11,3.74006184649611,3.68474616240267,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",12,4.04097830923248,3.92138909899889,"ssp585",2070,2100,2085,2000,"relative","MIROC-ES2L"
"Yakima",1,0.818407786429366,0.541856284760845,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",2,1.70944416017798,1.59944582869855,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",3,2.61252791991101,2.13465928809789,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",4,1.20580289210234,0.990747163515017,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",5,1.82899610678531,1.34393848720801,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",6,1.36330389321468,1.43585428253615,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",7,2.47516796440489,2.0196404894327,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",8,1.90080778642937,1.50641078976641,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",9,1.74035939933259,1.37618765294772,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",10,1.46665394883204,1.26089377085651,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",11,1.18614482758621,0.747096662958843,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",12,1.74540088987764,1.68981468298109,"ssp126",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",1,1.34454972191324,1.19316273637375,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",2,1.50882480533927,1.40623937708565,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",3,2.59143114571746,1.53433993325918,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",4,1.69508031145718,1.27199232480534,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",5,2.16227997775306,1.59174493882091,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",6,1.5872296996663,1.65632847608454,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",7,2.32426151279199,1.97580177975528,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",8,2.21011746384872,1.78933659621802,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",9,1.54254972191324,1.59800700778643,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",10,1.38821846496107,1.11756796440489,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",11,1.38820611790879,1.03195795328142,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",12,1.62382024471635,1.59632436040044,"ssp126",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",1,2.23920133481646,2.32758531701891,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",2,1.65914416017798,1.75900066740823,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",3,2.53307953281424,1.84453348164627,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",4,1.57126095661847,1.28008587319244,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",5,2.11708965517241,1.61778364849833,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",6,0.824858731924362,1.3440446051168,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",7,2.02528409343715,1.95561468298109,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",8,1.57170133481646,1.51212369299221,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",9,2.01833036707453,2.02068442714127,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",10,1.874989432703,1.54390344827586,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",11,1.30438031145717,0.959067630700779,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",12,1.65768798665184,1.68667597330367,"ssp245",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",1,1.81072714126808,1.65034983314794,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",2,2.02911512791991,1.8218361512792,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",3,2.6751956618465,2.03860767519466,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",4,1.91798353726363,1.89732458286986,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",5,2.66153481646273,2.28523848720801,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",6,2.46233937708565,2.30004137931035,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",7,3.41104215795328,2.90747919911012,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",8,3.26780456062292,2.76425272525028,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",9,2.59729810901001,2.42020700778643,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",10,2.07004104560623,1.8141744160178,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",11,2.24437063403782,1.89994182424917,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",12,3.13796218020022,3.12720177975528,"ssp245",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",1,1.40276585094549,1.31044660734149,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",2,3.09886028921023,2.83366195773081,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",3,3.09471179087875,2.31365283648498,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",4,1.65674805339266,1.71259877641824,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",5,1.73605094549499,1.66732235817575,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",6,1.66342647385984,1.62943815350389,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",7,2.92871312569522,2.49549855394883,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",8,1.96507552836485,1.96206240266963,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",9,2.00540133481646,1.94214571746385,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",10,1.85563781979978,1.89695506117909,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",11,2.29840611790879,2.08200956618465,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",12,2.55825572858732,2.6729404894327,"ssp370",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",1,3.55171746384872,3.49712080088988,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",2,3.20436028921023,2.92424582869855,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",3,3.58578921023359,3.08509799777531,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",4,2.40254160177976,2.54355684093437,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",5,3.34532836484983,2.72714171301446,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",6,2.65844582869855,2.91892847608454,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",7,4.28831957730812,3.90952113459399,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",8,3.96458197997775,3.90337208008899,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",9,3.24293681868743,3.37237797552836,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",10,3.05232491657397,2.7223808676307,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",11,3.2729319243604,2.87924827586207,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",12,3.87446540600667,3.89920823136819,"ssp370",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",1,2.14158197997775,1.90300144605117,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",2,2.02459254727475,1.67687486095662,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",3,2.39777308120133,2.11410122358176,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",4,1.32735773081201,1.48871167964405,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",5,1.92588320355951,1.66524171301446,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",6,2.32487163515017,2.09296718576196,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",7,3.19171635150167,2.75898887652948,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",8,2.70361746384872,2.33743982202447,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",9,2.58873681868743,2.30208765294772,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",10,1.89725072302559,1.45473570634038,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",11,1.9296254727475,1.45206763070078,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",12,2.67822024471635,2.75794694104561,"ssp585",2035,2065,2050,2000,"relative","MIROC6"
"Yakima",1,3.94160133481646,3.93414338153504,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",2,3.64731512791991,3.33166518353726,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",3,4.12463114571746,3.56616896551724,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",4,2.94958353726363,3.15007296996663,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",5,3.76912191323693,3.41347719688543,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",6,4.11219744160178,4.03688976640712,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",7,5.88456796440489,5.1796275862069,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",8,4.96196262513905,4.62548175750834,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",9,4.66321101223582,4.61685216907675,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",10,4.09664749721913,4.12267119021135,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",11,3.87479966629588,3.76355472747497,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",12,4.4377170189099,4.44382113459399,"ssp585",2070,2100,2085,2000,"relative","MIROC6"
"Yakima",1,0.929074304783092,0.960881979977753,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",2,0.531855172413793,0.358890545050056,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",3,0.94948020022247,0.896749499443826,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",4,0.86085873192436,0.899037597330367,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",5,0.286026918798665,0.619218909899889,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",6,1.94388776418242,1.17237007786429,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",7,2.52557842046719,1.69676184649611,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",8,1.99316796440489,1.52629098998888,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",9,3.03217397107898,1.94069521690767,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",10,1.85319010011123,1.34301090100111,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",11,1.43427174638487,1.8047829810901,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",12,1.19570589543938,1.72362391546162,"ssp126",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",1,1.44002269187987,1.89253359288098,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",2,0.0286616240266966,-0.33648042269188,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",3,0.817438264738599,1.12623659621802,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",4,0.844803893214683,0.649515016685206,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",5,0.718839822024471,0.693786651835373,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",6,1.7197361512792,0.941708787541714,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",7,2.17657519466074,1.60868765294772,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",8,1.30140667408232,1.20102324805339,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",9,0.897957842046718,0.806675862068966,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",10,1.01004171301446,0.963230255839822,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",11,0.534978197997775,1.10502491657397,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",12,1.35242847608454,1.8667658509455,"ssp126",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",1,1.30170656284761,1.74200133481646,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",2,0.622497107897664,0.513429254727475,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",3,0.394247942157953,1.00578820912125,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",4,1.18077486095662,1.12049888765295,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",5,0.745668854282535,1.02819310344828,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",6,1.71422002224694,1.14650233592881,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",7,2.72228164627364,2.07501023359288,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",8,2.4389679644049,2.10871034482759,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",9,1.84845139043382,1.44061134593993,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",10,1.58826751946607,1.08683670745273,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",11,0.945829810901001,1.67373136818687,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",12,0.916505895439377,1.42606262513904,"ssp245",2035,2065,2050,2000,"relative","MPI-ESM1-2-LR"
"Yakima",1,2.14190011123471,2.32123681868743,"ssp245",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
"Yakima",2,1.46215194660734,1.13545828698554,"ssp245",2070,2100,2085,2000,"relative","MPI-ESM1-2-LR"
